date,amount,phase,containment,zone,plume_group,region
2100-01-01,1950983.6905236673,gas,outside,all,all,all
2120-01-01,2591050.4898572285,gas,outside,all,all,all
2140-01-01,3296882.0100571634,gas,outside,all,all,all
2160-01-01,4053748.7312947814,gas,outside,all,all,all
2180-01-01,4849295.055569966,gas,outside,all,all,all
2200-01-01,5673870.313264598,gas,outside,all,all,all
2020-01-01,213574.8657829535,total,total,toptherys,all,all
2040-01-01,243204.0290767346,total,total,toptherys,all,all
2060-01-01,275384.24267436145,total,total,toptherys,all,all
2080-01-01,310294.4437194932,total,total,toptherys,all,all
2100-01-01,348093.67364295275,total,total,toptherys,all,all
2120-01-01,388919.81192425295,total,total,toptherys,all,all
2140-01-01,432888.9178688091,total,total,toptherys,all,all
2160-01-01,480099.7689498516,total,total,toptherys,all,all
2180-01-01,530644.2523085948,total,total,toptherys,all,all
2200-01-01,584618.5783229629,total,total,toptherys,all,all
2020-01-01,18112.06904836792,dissolved_water,total,toptherys,all,all
2040-01-01,20624.74978659533,dissolved_water,total,toptherys,all,all
2060-01-01,23353.7705846876,dissolved_water,total,toptherys,all,all
2080-01-01,26314.306083581025,dissolved_water,total,toptherys,all,all
2100-01-01,29519.84368202004,dissolved_water,total,toptherys,all,all
2120-01-01,32982.07615407745,dissolved_water,total,toptherys,all,all
2140-01-01,36710.84582902401,dissolved_water,total,toptherys,all,all
2160-01-01,40714.529462275204,dissolved_water,total,toptherys,all,all
2180-01-01,45000.9194793643,dissolved_water,total,toptherys,all,all
2200-01-01,49578.17493480917,dissolved_water,total,toptherys,all,all
2020-01-01,195462.7967345856,gas,total,toptherys,all,all
2040-01-01,222579.27929013927,gas,total,toptherys,all,all
2060-01-01,252030.47208967386,gas,total,toptherys,all,all
2080-01-01,283980.1376359122,gas,total,toptherys,all,all
2100-01-01,318573.8299609327,gas,total,toptherys,all,all
2120-01-01,355937.7357701755,gas,total,toptherys,all,all
2140-01-01,396178.0720397851,gas,total,toptherys,all,all
2160-01-01,439385.2394875764,gas,total,toptherys,all,all
2180-01-01,485643.3328292304,gas,total,toptherys,all,all
2200-01-01,535040.4033881536,gas,total,toptherys,all,all
2020-01-01,213574.8657829535,total,contained,toptherys,all,all
2040-01-01,243204.0290767346,total,contained,toptherys,all,all
2060-01-01,275384.24267436145,total,contained,toptherys,all,all
2080-01-01,310294.44371949317,total,contained,toptherys,all,all
2100-01-01,348093.6736429521,total,contained,toptherys,all,all
2120-01-01,388919.8119242476,total,contained,toptherys,all,all
2140-01-01,432888.9178687723,total,contained,toptherys,all,all
2160-01-01,480099.7689496405,total,contained,toptherys,all,all
2180-01-01,530644.2523075516,total,contained,toptherys,all,all
2200-01-01,584618.5783184388,total,contained,toptherys,all,all
2020-01-01,18112.06904836792,dissolved_water,contained,toptherys,all,all
2040-01-01,20624.74978659533,dissolved_water,contained,toptherys,all,all
2060-01-01,23353.7705846876,dissolved_water,contained,toptherys,all,all
2080-01-01,26314.306083581025,dissolved_water,contained,toptherys,all,all
2100-01-01,29519.843682020037,dissolved_water,contained,toptherys,all,all
2120-01-01,32982.076154077426,dissolved_water,contained,toptherys,all,all
2140-01-01,36710.84582902388,dissolved_water,contained,toptherys,all,all
2160-01-01,40714.52946227446,dissolved_water,contained,toptherys,all,all
2180-01-01,45000.91947936062,dissolved_water,contained,toptherys,all,all
2200-01-01,49578.17493479323,dissolved_water,contained,toptherys,all,all
2020-01-01,195462.7967345856,gas,contained,toptherys,all,all
2040-01-01,222579.27929013927,gas,contained,toptherys,all,all
2060-01-01,252030.47208967386,gas,contained,toptherys,all,all
2080-01-01,283980.13763591216,gas,contained,toptherys,all,all
2100-01-01,318573.8299609321,gas,contained,toptherys,all,all
2120-01-01,355937.73577017017,gas,contained,toptherys,all,all
2140-01-01,396178.0720397484,gas,contained,toptherys,all,all
2160-01-01,439385.23948736605,gas,contained,toptherys,all,all
2180-01-01,485643.33282819093,gas,contained,toptherys,all,all
2200-01-01,535040.4033836456,gas,contained,toptherys,all,all
2020-01-01,0.0,total,hazardous,toptherys,all,all
2040-01-01,0.0,total,hazardous,toptherys,all,all
2060-01-01,0.0,total,hazardous,toptherys,all,all
2080-01-01,0.0,total,hazardous,toptherys,all,all
2100-01-01,0.0,total,hazardous,toptherys,all,all
2120-01-01,0.0,total,hazardous,toptherys,all,all
2140-01-01,0.0,total,hazardous,toptherys,all,all
2160-01-01,0.0,total,hazardous,toptherys,all,all
2180-01-01,0.0,total,hazardous,toptherys,all,all
2200-01-01,0.0,total,hazardous,toptherys,all,all
2020-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2040-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2060-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2080-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2100-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2120-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2140-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2160-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2180-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2200-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2020-01-01,0.0,gas,hazardous,toptherys,all,all
2040-01-01,0.0,gas,hazardous,toptherys,all,all
2060-01-01,0.0,gas,hazardous,toptherys,all,all
2080-01-01,0.0,gas,hazardous,toptherys,all,all
2100-01-01,0.0,gas,hazardous,toptherys,all,all
2120-01-01,0.0,gas,hazardous,toptherys,all,all
2140-01-01,0.0,gas,hazardous,toptherys,all,all
2160-01-01,0.0,gas,hazardous,toptherys,all,all
2180-01-01,0.0,gas,hazardous,toptherys,all,all
2200-01-01,0.0,gas,hazardous,toptherys,all,all
2020-01-01,0.0,total,outside,toptherys,all,all
2040-01-01,0.0,total,outside,toptherys,all,all
2060-01-01,0.0,total,outside,toptherys,all,all
2080-01-01,4.548354093196597e-11,total,outside,toptherys,all,all
2100-01-01,6.29288874733886e-10,total,outside,toptherys,all,all
2120-01-01,5.389841489512298e-09,total,outside,toptherys,all,all
2140-01-01,3.6808003106859875e-08,total,outside,toptherys,all,all
2160-01-01,2.1112234971482198e-07,total,outside,toptherys,all,all
2180-01-01,1.0431392885327096e-06,total,outside,toptherys,all,all
2200-01-01,4.5239894974691145e-06,total,outside,toptherys,all,all
2020-01-01,0.0,dissolved_water,outside,toptherys,all,all
2040-01-01,0.0,dissolved_water,outside,toptherys,all,all
2060-01-01,0.0,dissolved_water,outside,toptherys,all,all
2080-01-01,1.602857243698144e-13,dissolved_water,outside,toptherys,all,all
2100-01-01,2.2176378764234997e-12,dissolved_water,outside,toptherys,all,all
2120-01-01,1.8994005956510665e-11,dissolved_water,outside,toptherys,all,all
2140-01-01,1.2971279983267573e-10,dissolved_water,outside,toptherys,all,all
2160-01-01,7.440031726051201e-10,dissolved_water,outside,toptherys,all,all
2180-01-01,3.6760624405029406e-09,dissolved_water,outside,toptherys,all,all
2200-01-01,1.5942710676987893e-08,dissolved_water,outside,toptherys,all,all
2020-01-01,0.0,gas,outside,toptherys,all,all
2040-01-01,0.0,gas,outside,toptherys,all,all
2060-01-01,0.0,gas,outside,toptherys,all,all
2080-01-01,4.532325520759615e-11,gas,outside,toptherys,all,all
2100-01-01,6.270712368574625e-10,gas,outside,toptherys,all,all
2120-01-01,5.3708474835557875e-09,gas,outside,toptherys,all,all
2140-01-01,3.66782903070272e-08,gas,outside,toptherys,all,all
2160-01-01,2.1037834654221686e-07,gas,outside,toptherys,all,all
2180-01-01,1.0394632260922067e-06,gas,outside,toptherys,all,all
2200-01-01,4.5080467867921265e-06,gas,outside,toptherys,all,all
2020-01-01,8543053.427655144,total,total,topvolantis,all,all
2040-01-01,9650343.234425656,total,total,topvolantis,all,all
2060-01-01,10836583.80375425,total,total,topvolantis,all,all
2080-01-01,12087361.072595114,total,total,topvolantis,all,all
2100-01-01,13385152.915206622,total,total,topvolantis,all,all
2120-01-01,14713814.543112127,total,total,topvolantis,all,all
2140-01-01,16061460.822281225,total,total,topvolantis,all,all
2160-01-01,17421546.859635036,total,total,topvolantis,all,all
2180-01-01,18792632.260271803,total,total,topvolantis,all,all
2200-01-01,20177441.55356057,total,total,topvolantis,all,all
2020-01-01,698229.1191462316,dissolved_water,total,topvolantis,all,all
2040-01-01,771558.9774016218,dissolved_water,total,topvolantis,all,all
2060-01-01,843039.886396481,dissolved_water,total,topvolantis,all,all
2080-01-01,911366.7593713524,dissolved_water,total,topvolantis,all,all
2100-01-01,975772.3861643589,dissolved_water,total,topvolantis,all,all
2120-01-01,1036042.4968588075,dissolved_water,total,topvolantis,all,all
2140-01-01,1092421.014749615,dissolved_water,total,topvolantis,all,all
2160-01-01,1145491.070627793,dissolved_water,total,topvolantis,all,all
2180-01-01,1196062.7532377546,dissolved_water,total,topvolantis,all,all
2200-01-01,1245071.4712575935,dissolved_water,total,topvolantis,all,all
2020-01-01,7844824.308508911,gas,total,topvolantis,all,all
2040-01-01,8878784.257024033,gas,total,topvolantis,all,all
2060-01-01,9993543.917357769,gas,total,topvolantis,all,all
2080-01-01,11175994.31322376,gas,total,topvolantis,all,all
2100-01-01,12409380.529042263,gas,total,topvolantis,all,all
2120-01-01,13677772.04625332,gas,total,topvolantis,all,all
2140-01-01,14969039.807531608,gas,total,topvolantis,all,all
2160-01-01,16276055.789007239,gas,total,topvolantis,all,all
2180-01-01,17596569.507034045,gas,total,topvolantis,all,all
2200-01-01,18932370.082302976,gas,total,topvolantis,all,all
2020-01-01,8219632.395841951,total,contained,topvolantis,all,all
2040-01-01,9073156.618875764,total,contained,topvolantis,all,all
2060-01-01,9899635.650359642,total,contained,topvolantis,all,all
2080-01-01,10682803.278848106,total,contained,topvolantis,all,all
2100-01-01,11412623.557463706,total,contained,topvolantis,all,all
2120-01-01,12085124.81648867,total,contained,topvolantis,all,all
2140-01-01,12700991.169185724,total,contained,topvolantis,all,all
2160-01-01,13264023.854772802,total,contained,topvolantis,all,all
2180-01-01,13779884.945535064,total,contained,topvolantis,all,all
2200-01-01,14255178.91694796,total,contained,topvolantis,all,all
2020-01-01,697060.2507927394,dissolved_water,contained,topvolantis,all,all
2040-01-01,769442.7832848979,dissolved_water,contained,topvolantis,all,all
2060-01-01,839531.7669786853,dissolved_water,contained,topvolantis,all,all
2080-01-01,905947.7570420712,dissolved_water,contained,topvolantis,all,all
2100-01-01,967839.6619285678,dissolved_water,contained,topvolantis,all,all
2120-01-01,1024870.6669296568,dissolved_water,contained,topvolantis,all,all
2140-01-01,1077098.7877982962,dissolved_water,contained,topvolantis,all,all
2160-01-01,1124846.3860021255,dissolved_water,contained,topvolantis,all,all
2180-01-01,1168593.6296723972,dissolved_water,contained,topvolantis,all,all
2200-01-01,1208900.6067923168,dissolved_water,contained,topvolantis,all,all
2020-01-01,7522572.145049211,gas,contained,topvolantis,all,all
2040-01-01,8303713.835590866,gas,contained,topvolantis,all,all
2060-01-01,9060103.883380957,gas,contained,topvolantis,all,all
2080-01-01,9776855.521806035,gas,contained,topvolantis,all,all
2100-01-01,10444783.895535138,gas,contained,topvolantis,all,all
2120-01-01,11060254.149559014,gas,contained,topvolantis,all,all
2140-01-01,11623892.381387427,gas,contained,topvolantis,all,all
2160-01-01,12139177.468770677,gas,contained,topvolantis,all,all
2180-01-01,12611291.315862667,gas,contained,topvolantis,all,all
2200-01-01,13046278.310155645,gas,contained,topvolantis,all,all
2020-01-01,434.5556256730269,total,hazardous,topvolantis,all,all
2040-01-01,1226.1505351330195,total,hazardous,topvolantis,all,all
2060-01-01,3078.241532297135,total,hazardous,topvolantis,all,all
2080-01-01,7003.053494893332,total,hazardous,topvolantis,all,all
2100-01-01,14646.012006116485,total,hazardous,topvolantis,all,all
2120-01-01,28475.984860715773,total,hazardous,topvolantis,all,all
2140-01-01,51928.21745824508,total,hazardous,topvolantis,all,all
2160-01-01,89438.18828819165,total,hazardous,topvolantis,all,all
2180-01-01,146302.72374593146,total,hazardous,topvolantis,all,all
2200-01-01,228326.67694714371,total,hazardous,topvolantis,all,all
2020-01-01,30.651753891560904,dissolved_water,hazardous,topvolantis,all,all
2040-01-01,86.48757999322767,dissolved_water,hazardous,topvolantis,all,all
2060-01-01,217.12640751255077,dissolved_water,hazardous,topvolantis,all,all
2080-01-01,493.9663866563762,dissolved_water,hazardous,topvolantis,all,all
2100-01-01,1033.0690226574457,dissolved_water,hazardous,topvolantis,all,all
2120-01-01,2008.578023627348,dissolved_water,hazardous,topvolantis,all,all
2140-01-01,3662.8013711533954,dissolved_water,hazardous,topvolantis,all,all
2160-01-01,6308.599345989086,dissolved_water,hazardous,topvolantis,all,all
2180-01-01,10319.588142438506,dissolved_water,hazardous,topvolantis,all,all
2200-01-01,16105.218055392877,dissolved_water,hazardous,topvolantis,all,all
2020-01-01,403.90387178146597,gas,hazardous,topvolantis,all,all
2040-01-01,1139.6629551397918,gas,hazardous,topvolantis,all,all
2060-01-01,2861.115124784584,gas,hazardous,topvolantis,all,all
2080-01-01,6509.087108236956,gas,hazardous,topvolantis,all,all
2100-01-01,13612.94298345904,gas,hazardous,topvolantis,all,all
2120-01-01,26467.406837088423,gas,hazardous,topvolantis,all,all
2140-01-01,48265.41608709169,gas,hazardous,topvolantis,all,all
2160-01-01,83129.58894220256,gas,hazardous,topvolantis,all,all
2180-01-01,135983.13560349296,gas,hazardous,topvolantis,all,all
2200-01-01,212221.45889175084,gas,hazardous,topvolantis,all,all
2020-01-01,322986.47618752025,total,outside,topvolantis,all,all
2040-01-01,575960.465014757,total,outside,topvolantis,all,all
2060-01-01,933869.9118623108,total,outside,topvolantis,all,all
2080-01-01,1397554.7402521118,total,outside,topvolantis,all,all
2100-01-01,1957883.3457367998,total,outside,topvolantis,all,all
2120-01-01,2600213.741762741,total,outside,topvolantis,all,all
2140-01-01,3308541.435637255,total,outside,topvolantis,all,all
2160-01-01,4068084.816574039,total,outside,topvolantis,all,all
2180-01-01,4866444.590990806,total,outside,topvolantis,all,all
2200-01-01,5693935.959665466,total,outside,topvolantis,all,all
2020-01-01,1138.216599600457,dissolved_water,outside,topvolantis,all,all
2040-01-01,2029.7065367306077,dissolved_water,outside,topvolantis,all,all
2060-01-01,3290.993010283099,dissolved_water,outside,topvolantis,all,all
2080-01-01,4925.035942624775,dissolved_water,outside,topvolantis,all,all
2100-01-01,6899.655213133694,dissolved_water,outside,topvolantis,all,all
2120-01-01,9163.251905523352,dissolved_water,outside,topvolantis,all,all
2140-01-01,11659.425580165382,dissolved_water,outside,topvolantis,all,all
2160-01-01,14336.085279678535,dissolved_water,outside,topvolantis,all,all
2180-01-01,17149.53542291878,dissolved_water,outside,topvolantis,all,all
2200-01-01,20065.64640988397,dissolved_water,outside,topvolantis,all,all
2020-01-01,321848.2595879198,gas,outside,topvolantis,all,all
2040-01-01,573930.7584780264,gas,outside,topvolantis,all,all
2060-01-01,930578.9188520277,gas,outside,topvolantis,all,all
2080-01-01,1392629.704309487,gas,outside,topvolantis,all,all
2100-01-01,1950983.690523666,gas,outside,topvolantis,all,all
2120-01-01,2591050.4898572178,gas,outside,topvolantis,all,all
2140-01-01,3296882.01005709,gas,outside,topvolantis,all,all
2160-01-01,4053748.7312943605,gas,outside,topvolantis,all,all
2180-01-01,4849295.055567888,gas,outside,topvolantis,all,all
2200-01-01,5673870.313255582,gas,outside,topvolantis,all,all
2020-01-01,213574.8657829535,total,total,topvolon,all,all
2040-01-01,243204.0290767346,total,total,topvolon,all,all
2060-01-01,275384.24267436145,total,total,topvolon,all,all
2080-01-01,310294.4437194932,total,total,topvolon,all,all
2100-01-01,348093.67364295275,total,total,topvolon,all,all
2120-01-01,388919.81192425295,total,total,topvolon,all,all
2140-01-01,432888.9178688091,total,total,topvolon,all,all
2160-01-01,480099.7689498516,total,total,topvolon,all,all
2180-01-01,530644.2523085948,total,total,topvolon,all,all
2200-01-01,584618.5783229629,total,total,topvolon,all,all
2020-01-01,18112.06904836792,dissolved_water,total,topvolon,all,all
2040-01-01,20624.74978659533,dissolved_water,total,topvolon,all,all
2060-01-01,23353.7705846876,dissolved_water,total,topvolon,all,all
2080-01-01,26314.306083581025,dissolved_water,total,topvolon,all,all
2100-01-01,29519.84368202004,dissolved_water,total,topvolon,all,all
2120-01-01,32982.07615407745,dissolved_water,total,topvolon,all,all
2140-01-01,36710.84582902401,dissolved_water,total,topvolon,all,all
2160-01-01,40714.529462275204,dissolved_water,total,topvolon,all,all
2180-01-01,45000.9194793643,dissolved_water,total,topvolon,all,all
2200-01-01,49578.17493480917,dissolved_water,total,topvolon,all,all
2020-01-01,195462.7967345856,gas,total,topvolon,all,all
2040-01-01,222579.27929013927,gas,total,topvolon,all,all
2060-01-01,252030.47208967386,gas,total,topvolon,all,all
2080-01-01,283980.1376359122,gas,total,topvolon,all,all
2100-01-01,318573.8299609327,gas,total,topvolon,all,all
2120-01-01,355937.7357701755,gas,total,topvolon,all,all
2140-01-01,396178.0720397851,gas,total,topvolon,all,all
2160-01-01,439385.2394875764,gas,total,topvolon,all,all
2180-01-01,485643.3328292304,gas,total,topvolon,all,all
2200-01-01,535040.4033881536,gas,total,topvolon,all,all
2020-01-01,213574.8657829535,total,contained,topvolon,all,all
2040-01-01,243204.0290767346,total,contained,topvolon,all,all
2060-01-01,275384.24267436145,total,contained,topvolon,all,all
2080-01-01,310294.44371949317,total,contained,topvolon,all,all
2100-01-01,348093.6736429521,total,contained,topvolon,all,all
2120-01-01,388919.8119242476,total,contained,topvolon,all,all
2140-01-01,432888.9178687723,total,contained,topvolon,all,all
2160-01-01,480099.7689496405,total,contained,topvolon,all,all
2180-01-01,530644.2523075516,total,contained,topvolon,all,all
2200-01-01,584618.5783184388,total,contained,topvolon,all,all
2020-01-01,18112.06904836792,dissolved_water,contained,topvolon,all,all
2040-01-01,20624.74978659533,dissolved_water,contained,topvolon,all,all
2060-01-01,23353.7705846876,dissolved_water,contained,topvolon,all,all
2080-01-01,26314.306083581025,dissolved_water,contained,topvolon,all,all
2100-01-01,29519.843682020037,dissolved_water,contained,topvolon,all,all
2120-01-01,32982.076154077426,dissolved_water,contained,topvolon,all,all
2140-01-01,36710.84582902388,dissolved_water,contained,topvolon,all,all
2160-01-01,40714.52946227446,dissolved_water,contained,topvolon,all,all
2180-01-01,45000.91947936062,dissolved_water,contained,topvolon,all,all
2200-01-01,49578.17493479323,dissolved_water,contained,topvolon,all,all
2020-01-01,195462.7967345856,gas,contained,topvolon,all,all
2040-01-01,222579.27929013927,gas,contained,topvolon,all,all
2060-01-01,252030.47208967386,gas,contained,topvolon,all,all
2080-01-01,283980.13763591216,gas,contained,topvolon,all,all
2100-01-01,318573.8299609321,gas,contained,topvolon,all,all
2120-01-01,355937.73577017017,gas,contained,topvolon,all,all
2140-01-01,396178.0720397484,gas,contained,topvolon,all,all
2160-01-01,439385.23948736605,gas,contained,topvolon,all,all
2180-01-01,485643.33282819093,gas,contained,topvolon,all,all
2200-01-01,535040.4033836456,gas,contained,topvolon,all,all
2020-01-01,0.0,total,hazardous,topvolon,all,all
2040-01-01,0.0,total,hazardous,topvolon,all,all
2060-01-01,0.0,total,hazardous,topvolon,all,all
2080-01-01,0.0,total,hazardous,topvolon,all,all
2100-01-01,0.0,total,hazardous,topvolon,all,all
2120-01-01,0.0,total,hazardous,topvolon,all,all
2140-01-01,0.0,total,hazardous,topvolon,all,all
2160-01-01,0.0,total,hazardous,topvolon,all,all
2180-01-01,0.0,total,hazardous,topvolon,all,all
2200-01-01,0.0,total,hazardous,topvolon,all,all
2020-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2040-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2060-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2080-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2100-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2120-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2140-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2160-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2180-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2200-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2020-01-01,0.0,gas,hazardous,topvolon,all,all
2040-01-01,0.0,gas,hazardous,topvolon,all,all
2060-01-01,0.0,gas,hazardous,topvolon,all,all
2080-01-01,0.0,gas,hazardous,topvolon,all,all
2100-01-01,0.0,gas,hazardous,topvolon,all,all
2120-01-01,0.0,gas,hazardous,topvolon,all,all
2140-01-01,0.0,gas,hazardous,topvolon,all,all
2160-01-01,0.0,gas,hazardous,topvolon,all,all
2180-01-01,0.0,gas,hazardous,topvolon,all,all
2200-01-01,0.0,gas,hazardous,topvolon,all,all
2020-01-01,0.0,total,outside,topvolon,all,all
2040-01-01,0.0,total,outside,topvolon,all,all
2060-01-01,0.0,total,outside,topvolon,all,all
2080-01-01,4.548354093196597e-11,total,outside,topvolon,all,all
2100-01-01,6.29288874733886e-10,total,outside,topvolon,all,all
2120-01-01,5.389841489512298e-09,total,outside,topvolon,all,all
2140-01-01,3.6808003106859875e-08,total,outside,topvolon,all,all
2160-01-01,2.1112234971482198e-07,total,outside,topvolon,all,all
2180-01-01,1.0431392885327096e-06,total,outside,topvolon,all,all
