date,amount,phase,containment,zone,plume_group,region
2100-01-01,0.0,total,hazardous,toptherys,all,all
2120-01-01,0.0,total,hazardous,toptherys,all,all
2140-01-01,0.0,total,hazardous,toptherys,all,all
2160-01-01,0.0,total,hazardous,toptherys,all,all
2180-01-01,0.0,total,hazardous,toptherys,all,all
2200-01-01,0.0,total,hazardous,toptherys,all,all
2020-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2040-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2060-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2080-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2100-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2120-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2140-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2160-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2180-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2200-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2020-01-01,0.0,gas,hazardous,toptherys,all,all
2040-01-01,0.0,gas,hazardous,toptherys,all,all
2060-01-01,0.0,gas,hazardous,toptherys,all,all
2080-01-01,0.0,gas,hazardous,toptherys,all,all
2100-01-01,0.0,gas,hazardous,toptherys,all,all
2120-01-01,0.0,gas,hazardous,toptherys,all,all
2140-01-01,0.0,gas,hazardous,toptherys,all,all
2160-01-01,0.0,gas,hazardous,toptherys,all,all
2180-01-01,0.0,gas,hazardous,toptherys,all,all
2200-01-01,0.0,gas,hazardous,toptherys,all,all
2020-01-01,1.967403559281067e-08,total,outside,toptherys,all,all
2040-01-01,2.679088346696788e-07,total,outside,toptherys,all,all
2060-01-01,2.690849015811015e-06,total,outside,toptherys,all,all
2080-01-01,2.095966649400924e-05,total,outside,toptherys,all,all
2100-01-01,0.00013205226562664843,total,outside,toptherys,all,all
2120-01-01,0.000694554113920438,total,outside,toptherys,all,all
2140-01-01,0.00312905575684995,total,outside,toptherys,all,all
2160-01-01,0.012330697563402567,total,outside,toptherys,all,all
2180-01-01,0.043247848441428455,total,outside,toptherys,all,all
2200-01-01,0.13697052227775625,total,outside,toptherys,all,all
2020-01-01,7.048579831681082e-10,dissolved_water,outside,toptherys,all,all
2040-01-01,9.598319571364068e-09,dissolved_water,outside,toptherys,all,all
2060-01-01,9.640454300019285e-08,dissolved_water,outside,toptherys,all,all
2080-01-01,7.509180403354624e-07,dissolved_water,outside,toptherys,all,all
2100-01-01,4.731011753195746e-06,dissolved_water,outside,toptherys,all,all
2120-01-01,2.488365997050291e-05,dissolved_water,outside,toptherys,all,all
2140-01-01,0.00011210409372237626,dissolved_water,outside,toptherys,all,all
2160-01-01,0.0004417695888875929,dissolved_water,outside,toptherys,all,all
2180-01-01,0.001549432554647032,dissolved_water,outside,toptherys,all,all
2200-01-01,0.004907217211778416,dissolved_water,outside,toptherys,all,all
2020-01-01,1.8969177609642563e-08,gas,outside,toptherys,all,all
2040-01-01,2.583105150983147e-07,gas,outside,toptherys,all,all
2060-01-01,2.5944444728108223e-06,gas,outside,toptherys,all,all
2080-01-01,2.020874845367378e-05,gas,outside,toptherys,all,all
2100-01-01,0.00012732125387345268,gas,outside,toptherys,all,all
2120-01-01,0.0006696704539499351,gas,outside,toptherys,all,all
2140-01-01,0.0030169516631275736,gas,outside,toptherys,all,all
2160-01-01,0.011888927974514974,gas,outside,toptherys,all,all
2180-01-01,0.04169841588678142,gas,outside,toptherys,all,all
2200-01-01,0.13206330506597783,gas,outside,toptherys,all,all
2020-01-01,1855553889.6099043,total,total,topvolantis,all,all
2040-01-01,2014208145.718953,total,total,topvolantis,all,all
2060-01-01,2182976287.4490075,total,total,topvolantis,all,all
2080-01-01,2363298357.39395,total,total,topvolantis,all,all
2100-01-01,2556109204.8523684,total,total,topvolantis,all,all
2120-01-01,2761812024.4482684,total,total,topvolantis,all,all
2140-01-01,2980326118.4509597,total,total,topvolantis,all,all
2160-01-01,3211207596.8523073,total,total,topvolantis,all,all
2180-01-01,3453821701.45641,total,total,topvolantis,all,all
2200-01-01,3707531073.69566,total,total,topvolantis,all,all
2020-01-01,73911811.60245056,dissolved_water,total,topvolantis,all,all
2040-01-01,80131698.94032666,dissolved_water,total,topvolantis,all,all
2060-01-01,86709800.26090539,dissolved_water,total,topvolantis,all,all
2080-01-01,93694405.65195237,dissolved_water,total,topvolantis,all,all
2100-01-01,101115957.72096366,dissolved_water,total,topvolantis,all,all
2120-01-01,108987138.00853921,dissolved_water,total,topvolantis,all,all
2140-01-01,117304794.2176483,dissolved_water,total,topvolantis,all,all
2160-01-01,126053933.83369178,dissolved_water,total,topvolantis,all,all
2180-01-01,135213418.9284989,dissolved_water,total,topvolantis,all,all
2200-01-01,144762310.605488,dissolved_water,total,topvolantis,all,all
2020-01-01,1781642078.0074537,gas,total,topvolantis,all,all
2040-01-01,1934076446.7786262,gas,total,topvolantis,all,all
2060-01-01,2096266487.1881022,gas,total,topvolantis,all,all
2080-01-01,2269603951.7419977,gas,total,topvolantis,all,all
2100-01-01,2454993247.131405,gas,total,topvolantis,all,all
2120-01-01,2652824886.4397297,gas,total,topvolantis,all,all
2140-01-01,2863021324.233311,gas,total,topvolantis,all,all
2160-01-01,3085153663.0186157,gas,total,topvolantis,all,all
2180-01-01,3318608282.527911,gas,total,topvolantis,all,all
2200-01-01,3562768763.090172,gas,total,topvolantis,all,all
2020-01-01,1807977501.482161,total,contained,topvolantis,all,all
2040-01-01,1938295155.543048,total,contained,topvolantis,all,all
2060-01-01,2067594417.630971,total,contained,topvolantis,all,all
2080-01-01,2195055761.2632732,total,contained,topvolantis,all,all
2100-01-01,2319906035.3445005,total,contained,topvolantis,all,all
2120-01-01,2441661144.076825,total,contained,topvolantis,all,all
2140-01-01,2560167005.017686,total,contained,topvolantis,all,all
2160-01-01,2675505248.3764787,total,contained,topvolantis,all,all
2180-01-01,2787861562.4325113,total,contained,topvolantis,all,all
2200-01-01,2897413556.485322,total,contained,topvolantis,all,all
2020-01-01,72207288.21057856,dissolved_water,contained,topvolantis,all,all
2040-01-01,77411935.05932905,dissolved_water,contained,topvolantis,all,all
2060-01-01,82575909.21019319,dissolved_water,contained,topvolantis,all,all
2080-01-01,87666480.28633776,dissolved_water,contained,topvolantis,all,all
2100-01-01,92652770.05839656,dissolved_water,contained,topvolantis,all,all
2120-01-01,97515444.63268635,dissolved_water,contained,topvolantis,all,all
2140-01-01,102248350.24051861,dissolved_water,contained,topvolantis,all,all
2160-01-01,106854747.04196264,dissolved_water,contained,topvolantis,all,all
2180-01-01,111342051.08455794,dissolved_water,contained,topvolantis,all,all
2200-01-01,115717355.75628641,dissolved_water,contained,topvolantis,all,all
2020-01-01,1735770213.2715826,gas,contained,topvolantis,all,all
2040-01-01,1860883220.4837189,gas,contained,topvolantis,all,all
2060-01-01,1985018508.4207778,gas,contained,topvolantis,all,all
2080-01-01,2107389280.9769354,gas,contained,topvolantis,all,all
2100-01-01,2227253265.286104,gas,contained,topvolantis,all,all
2120-01-01,2344145699.444139,gas,contained,topvolantis,all,all
2140-01-01,2457918654.7771673,gas,contained,topvolantis,all,all
2160-01-01,2568650501.334516,gas,contained,topvolantis,all,all
2180-01-01,2676519511.3479533,gas,contained,topvolantis,all,all
2200-01-01,2781696200.7290354,gas,contained,topvolantis,all,all
2020-01-01,1915.1013935250912,total,hazardous,topvolantis,all,all
2040-01-01,6368.160989736285,total,hazardous,topvolantis,all,all
2060-01-01,18544.433216926725,total,hazardous,topvolantis,all,all
2080-01-01,48315.4553145197,total,hazardous,topvolantis,all,all
2100-01-01,114546.20991553427,total,hazardous,topvolantis,all,all
2120-01-01,250477.6499516893,total,hazardous,topvolantis,all,all
2140-01-01,510717.4343193094,total,hazardous,topvolantis,all,all
2160-01-01,979603.2540378592,total,hazardous,topvolantis,all,all
2180-01-01,1780333.9110768114,total,hazardous,topvolantis,all,all
2200-01-01,3083834.1989191305,total,hazardous,topvolantis,all,all
2020-01-01,81.66971247140589,dissolved_water,hazardous,topvolantis,all,all
2040-01-01,271.57093549291073,dissolved_water,hazardous,topvolantis,all,all
2060-01-01,790.8294223439775,dissolved_water,hazardous,topvolantis,all,all
2080-01-01,2060.417979331487,dissolved_water,hazardous,topvolantis,all,all
2100-01-01,4884.835894391729,dissolved_water,hazardous,topvolantis,all,all
2120-01-01,10681.647311850229,dissolved_water,hazardous,topvolantis,all,all
2140-01-01,21779.601934400474,dissolved_water,hazardous,topvolantis,all,all
2160-01-01,41775.2899996923,dissolved_water,hazardous,topvolantis,all,all
2180-01-01,75922.53815507011,dissolved_water,hazardous,topvolantis,all,all
2200-01-01,131510.45327768644,dissolved_water,hazardous,topvolantis,all,all
2020-01-01,1833.4316810536852,gas,hazardous,topvolantis,all,all
2040-01-01,6096.590054243375,gas,hazardous,topvolantis,all,all
2060-01-01,17753.60379458275,gas,hazardous,topvolantis,all,all
2080-01-01,46255.037335188215,gas,hazardous,topvolantis,all,all
2100-01-01,109661.37402114255,gas,hazardous,topvolantis,all,all
2120-01-01,239796.00263983908,gas,hazardous,topvolantis,all,all
2140-01-01,488937.8323849089,gas,hazardous,topvolantis,all,all
2160-01-01,937827.9640381668,gas,hazardous,topvolantis,all,all
2180-01-01,1704411.3729217413,gas,hazardous,topvolantis,all,all
2200-01-01,2952323.745641444,gas,hazardous,topvolantis,all,all
2020-01-01,47574473.0263495,total,outside,topvolantis,all,all
2040-01-01,75906622.01491527,total,outside,topvolantis,all,all
2060-01-01,115363325.38481964,total,outside,topvolantis,all,all
2080-01-01,168194280.67536226,total,outside,topvolantis,all,all
2100-01-01,236088623.2979524,total,outside,topvolantis,all,all
2120-01-01,319900402.72149205,total,outside,topvolantis,all,all
2140-01-01,419648395.9989541,total,outside,topvolantis,all,all
2160-01-01,534722745.2217907,total,outside,topvolantis,all,all
2180-01-01,664179805.112822,total,outside,topvolantis,all,all
2200-01-01,807033683.011419,total,outside,topvolantis,all,all
2020-01-01,1704441.7221595384,dissolved_water,outside,topvolantis,all,all
2040-01-01,2719492.310062122,dissolved_water,outside,topvolantis,all,all
2060-01-01,4133100.2212898512,dissolved_water,outside,topvolantis,all,all
2080-01-01,6025864.9476352725,dissolved_water,outside,topvolantis,all,all
2100-01-01,8458302.826672709,dissolved_water,outside,topvolantis,all,all
2120-01-01,11461011.728541015,dissolved_water,outside,topvolantis,all,all
2140-01-01,15034664.375195272,dissolved_water,outside,topvolantis,all,all
2160-01-01,19157411.50172944,dissolved_water,outside,topvolantis,all,all
2180-01-01,23795445.305785876,dissolved_water,outside,topvolantis,all,all
2200-01-01,28913444.395923913,dissolved_water,outside,topvolantis,all,all
2020-01-01,45870031.304189965,gas,outside,topvolantis,all,all
2040-01-01,73187129.70485315,gas,outside,topvolantis,all,all
2060-01-01,111230225.16352978,gas,outside,topvolantis,all,all
2080-01-01,162168415.727727,gas,outside,topvolantis,all,all
2100-01-01,227630320.4712797,gas,outside,topvolantis,all,all
2120-01-01,308439390.99295104,gas,outside,topvolantis,all,all
2140-01-01,404613731.62375885,gas,outside,topvolantis,all,all
2160-01-01,515565333.72006124,gas,outside,topvolantis,all,all
2180-01-01,640384359.8070362,gas,outside,topvolantis,all,all
2200-01-01,778120238.6154952,gas,outside,topvolantis,all,all
2020-01-01,139994068.4457777,total,total,topvolon,all,all
2040-01-01,156691460.8773828,total,total,topvolon,all,all
2060-01-01,174035798.10870433,total,total,topvolon,all,all
2080-01-01,192012703.50567782,total,total,topvolon,all,all
2100-01-01,210623897.18032736,total,total,topvolon,all,all
2120-01-01,229874440.08553278,total,total,topvolon,all,all
2140-01-01,249761522.30777416,total,total,topvolon,all,all
2160-01-01,270269918.06938833,total,total,topvolon,all,all
2180-01-01,291373729.96896183,total,total,topvolon,all,all
2200-01-01,313040834.38716465,total,total,topvolon,all,all
2020-01-01,5591104.999785016,dissolved_water,total,topvolon,all,all
2040-01-01,6257968.070086301,dissolved_water,total,topvolon,all,all
2060-01-01,6950668.922976777,dissolved_water,total,topvolon,all,all
2080-01-01,7668633.382196703,dissolved_water,total,topvolon,all,all
2100-01-01,8411930.145848798,dissolved_water,total,topvolon,all,all
2120-01-01,9180761.339059202,dissolved_water,total,topvolon,all,all
2140-01-01,9975014.739056462,dissolved_water,total,topvolon,all,all
2160-01-01,10794082.256330928,dissolved_water,total,topvolon,all,all
2180-01-01,11636929.596353298,dissolved_water,total,topvolon,all,all
2200-01-01,12502273.800821899,dissolved_water,total,topvolon,all,all
2020-01-01,134402963.4459927,gas,total,topvolon,all,all
2040-01-01,150433492.8072965,gas,total,topvolon,all,all
2060-01-01,167085129.18572757,gas,total,topvolon,all,all
2080-01-01,184344070.12348112,gas,total,topvolon,all,all
2100-01-01,202211967.03447855,gas,total,topvolon,all,all
2120-01-01,220693678.74647358,gas,total,topvolon,all,all
2140-01-01,239786507.5687177,gas,total,topvolon,all,all
2160-01-01,259475835.8130574,gas,total,topvolon,all,all
2180-01-01,279736800.37260854,gas,total,topvolon,all,all
2200-01-01,300538560.58634275,gas,total,topvolon,all,all
2020-01-01,139994068.44577768,total,contained,topvolon,all,all
2040-01-01,156691460.87738255,total,contained,topvolon,all,all
2060-01-01,174035798.10870165,total,contained,topvolon,all,all
2080-01-01,192012703.50565687,total,contained,topvolon,all,all
2100-01-01,210623897.1801953,total,contained,topvolon,all,all
2120-01-01,229874440.08483824,total,contained,topvolon,all,all
2140-01-01,249761522.3046451,total,contained,topvolon,all,all
2160-01-01,270269918.0570576,total,contained,topvolon,all,all
2180-01-01,291373729.925714,total,contained,topvolon,all,all
2200-01-01,313040834.25019413,total,contained,topvolon,all,all
2020-01-01,5591104.999785015,dissolved_water,contained,topvolon,all,all
2040-01-01,6257968.070086292,dissolved_water,contained,topvolon,all,all
2060-01-01,6950668.92297668,dissolved_water,contained,topvolon,all,all
2080-01-01,7668633.382195952,dissolved_water,contained,topvolon,all,all
2100-01-01,8411930.145844067,dissolved_water,contained,topvolon,all,all
2120-01-01,9180761.339034319,dissolved_water,contained,topvolon,all,all
2140-01-01,9975014.73894436,dissolved_water,contained,topvolon,all,all
2160-01-01,10794082.255889159,dissolved_water,contained,topvolon,all,all
2180-01-01,11636929.594803866,dissolved_water,contained,topvolon,all,all
2200-01-01,12502273.795914682,dissolved_water,contained,topvolon,all,all
2020-01-01,134402963.44599268,gas,contained,topvolon,all,all
2040-01-01,150433492.80729625,gas,contained,topvolon,all,all
2060-01-01,167085129.18572497,gas,contained,topvolon,all,all
2080-01-01,184344070.12346092,gas,contained,topvolon,all,all
2100-01-01,202211967.03435123,gas,contained,topvolon,all,all
2120-01-01,220693678.74580392,gas,contained,topvolon,all,all
2140-01-01,239786507.56570074,gas,contained,topvolon,all,all
2160-01-01,259475835.80116847,gas,contained,topvolon,all,all
2180-01-01,279736800.33091015,gas,contained,topvolon,all,all
2200-01-01,300538560.4542794,gas,contained,topvolon,all,all
2020-01-01,0.0,total,hazardous,topvolon,all,all
2040-01-01,0.0,total,hazardous,topvolon,all,all
2060-01-01,0.0,total,hazardous,topvolon,all,all
2080-01-01,0.0,total,hazardous,topvolon,all,all
2100-01-01,0.0,total,hazardous,topvolon,all,all
2120-01-01,0.0,total,hazardous,topvolon,all,all
2140-01-01,0.0,total,hazardous,topvolon,all,all
2160-01-01,0.0,total,hazardous,topvolon,all,all
2180-01-01,0.0,total,hazardous,topvolon,all,all
2200-01-01,0.0,total,hazardous,topvolon,all,all
2020-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2040-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2060-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2080-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2100-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2120-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2140-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2160-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2180-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2200-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2020-01-01,0.0,gas,hazardous,topvolon,all,all
2040-01-01,0.0,gas,hazardous,topvolon,all,all
2060-01-01,0.0,gas,hazardous,topvolon,all,all
2080-01-01,0.0,gas,hazardous,topvolon,all,all
2100-01-01,0.0,gas,hazardous,topvolon,all,all
2120-01-01,0.0,gas,hazardous,topvolon,all,all
2140-01-01,0.0,gas,hazardous,topvolon,all,all
2160-01-01,0.0,gas,hazardous,topvolon,all,all
2180-01-01,0.0,gas,hazardous,topvolon,all,all
2200-01-01,0.0,gas,hazardous,topvolon,all,all
2020-01-01,1.967403559281067e-08,total,outside,topvolon,all,all
2040-01-01,2.679088346696788e-07,total,outside,topvolon,all,all
2060-01-01,2.690849015811015e-06,total,outside,topvolon,all,all
2080-01-01,2.095966649400924e-05,total,outside,topvolon,all,all
2100-01-01,0.00013205226562664843,total,outside,topvolon,all,all
2120-01-01,0.000694554113920438,total,outside,topvolon,all,all
2140-01-01,0.00312905575684995,total,outside,topvolon,all,all
2160-01-01,0.012330697563402567,total,outside,topvolon,all,all
