date,amount,phase,containment,zone,plume_group,region
2020-01-01,9545600.66744556,gas,contained,all,all,all
2040-01-01,10294048.60046815,gas,contained,all,all,all
2060-01-01,11043756.032343943,gas,contained,all,all,all
2080-01-01,11790844.862970749,gas,contained,all,all,all
2100-01-01,12531796.187403837,gas,contained,all,all,all
2120-01-01,13264443.128265461,gas,contained,all,all,all
2140-01-01,13988055.570993183,gas,contained,all,all,all
2160-01-01,14702867.49017549,gas,contained,all,all,all
2180-01-01,15409491.009570353,gas,contained,all,all,all
2200-01-01,16108444.38875045,gas,contained,all,all,all
2020-01-01,9.119530445357576,total,hazardous,all,all,all
2040-01-01,30.324576141601355,total,hazardous,all,all,all
2060-01-01,88.30682484250822,total,hazardous,all,all,all
2080-01-01,230.0735967358081,total,hazardous,all,all,all
2100-01-01,545.4581424549251,total,hazardous,all,all,all
2120-01-01,1192.7507140556631,total,hazardous,all,all,all
2140-01-01,2431.9877824729015,total,hazardous,all,all,all
2160-01-01,4664.777400180281,total,hazardous,all,all,all
2180-01-01,8477.780528937197,total,hazardous,all,all,all
2200-01-01,14684.924756757766,total,hazardous,all,all,all
2020-01-01,0.38890339272098035,dissolved_water,hazardous,all,all,all
2040-01-01,1.2931949309186224,dissolved_water,hazardous,all,all,all
2060-01-01,3.765854392114179,dissolved_water,hazardous,all,all,all
2080-01-01,9.811514187292797,dissolved_water,hazardous,all,all,all
2100-01-01,23.261123306627283,dissolved_water,hazardous,all,all,all
2120-01-01,50.864987199286794,dissolved_water,hazardous,all,all,all
2140-01-01,103.71239016381176,dissolved_water,hazardous,all,all,all
2160-01-01,198.92995237948713,dissolved_water,hazardous,all,all,all
2180-01-01,361.5358959765244,dissolved_water,hazardous,all,all,all
2200-01-01,626.2402537032689,dissolved_water,hazardous,all,all,all
2020-01-01,8.730627052636596,gas,hazardous,all,all,all
2040-01-01,29.03138121068273,gas,hazardous,all,all,all
2060-01-01,84.54097045039404,gas,hazardous,all,all,all
2080-01-01,220.2620825485153,gas,hazardous,all,all,all
2100-01-01,522.1970191482978,gas,hazardous,all,all,all
2120-01-01,1141.8857268563763,gas,hazardous,all,all,all
2140-01-01,2328.2753923090895,gas,hazardous,all,all,all
2160-01-01,4465.847447800794,gas,hazardous,all,all,all
2180-01-01,8116.244632960673,gas,hazardous,all,all,all
2200-01-01,14058.684503054497,gas,hazardous,all,all,all
2020-01-01,226545.10964928346,total,outside,all,all,all
2040-01-01,361460.10483293235,total,outside,all,all,all
2060-01-01,549349.1684991666,total,outside,all,all,all
2080-01-01,800925.1460733532,total,outside,all,all,all
2100-01-01,1124231.539515317,total,outside,all,all,all
2120-01-01,1523335.2510613385,total,outside,all,all,all
2140-01-01,1998325.695262916,total,outside,all,all,all
2160-01-01,2546298.7868878674,total,outside,all,all,all
2180-01-01,3162760.9771396094,total,outside,all,all,all
2200-01-01,3843017.539454096,total,outside,all,all,all
2020-01-01,8116.389153140663,dissolved_water,outside,all,all,all
2040-01-01,12949.963381248288,dissolved_water,outside,all,all,all
2060-01-01,19681.429625190678,dissolved_water,outside,all,all,all
2080-01-01,28694.594988746543,dissolved_water,outside,all,all,all
2100-01-01,40277.63250801034,dissolved_water,outside,all,all,all
2120-01-01,54576.24632662276,dissolved_water,outside,all,all,all
2140-01-01,71593.63988294994,dissolved_water,outside,all,all,all
2160-01-01,91225.76906006182,dissolved_water,outside,all,all,all
2180-01-01,113311.64432802261,dissolved_water,outside,all,all,all
2200-01-01,137683.068598754,dissolved_water,outside,all,all,all
2020-01-01,218428.7204961428,gas,outside,all,all,all
2040-01-01,348510.14145168406,gas,outside,all,all,all
2060-01-01,529667.7388739759,gas,outside,all,all,all
2080-01-01,772230.5510846067,gas,outside,all,all,all
2100-01-01,1083953.9070073066,gas,outside,all,all,all
2120-01-01,1468759.004734716,gas,outside,all,all,all
2140-01-01,1926732.055379966,gas,outside,all,all,all
2160-01-01,2455073.0178278056,gas,outside,all,all,all
2180-01-01,3049449.3328115866,gas,outside,all,all,all
2200-01-01,3705334.4708553418,gas,outside,all,all,all
2020-01-01,666638.4211703702,total,total,toptherys,all,all
2040-01-01,746149.8137018229,total,total,toptherys,all,all
2060-01-01,828741.895755735,total,total,toptherys,all,all
2080-01-01,914346.2071698946,total,total,toptherys,all,all
2100-01-01,1002970.9389539398,total,total,toptherys,all,all
2120-01-01,1094640.1908834896,total,total,toptherys,all,all
2140-01-01,1189340.582417972,total,total,toptherys,all,all
2160-01-01,1286999.6098542297,total,total,toptherys,all,all
2180-01-01,1387493.952233151,total,total,toptherys,all,all
2200-01-01,1490670.6399388786,total,total,toptherys,all,all
2020-01-01,26624.309522785796,dissolved_water,total,toptherys,all,all
2040-01-01,29799.84795279191,dissolved_water,total,toptherys,all,all
2060-01-01,33098.42344274656,dissolved_water,total,toptherys,all,all
2080-01-01,36517.301819984306,dissolved_water,total,toptherys,all,all
2100-01-01,40056.810218327606,dissolved_water,total,toptherys,all,all
2120-01-01,43717.91113837716,dissolved_water,total,toptherys,all,all
2140-01-01,47500.070185983146,dissolved_water,total,toptherys,all,all
2160-01-01,51400.391696813924,dissolved_water,total,toptherys,all,all
2180-01-01,55413.95045882521,dissolved_water,total,toptherys,all,all
2200-01-01,59534.63714677091,dissolved_water,total,toptherys,all,all
2020-01-01,640014.1116475844,gas,total,toptherys,all,all
2040-01-01,716349.965749031,gas,total,toptherys,all,all
2060-01-01,795643.4723129885,gas,total,toptherys,all,all
2080-01-01,877828.9053499103,gas,total,toptherys,all,all
2100-01-01,962914.1287356121,gas,total,toptherys,all,all
2120-01-01,1050922.2797451124,gas,total,toptherys,all,all
2140-01-01,1141840.5122319888,gas,total,toptherys,all,all
2160-01-01,1235599.2181574157,gas,total,toptherys,all,all
2180-01-01,1332080.001774326,gas,total,toptherys,all,all
2200-01-01,1431136.0027921076,gas,total,toptherys,all,all
2020-01-01,666638.4211703701,total,contained,toptherys,all,all
2040-01-01,746149.8137018216,total,contained,toptherys,all,all
2060-01-01,828741.8957557222,total,contained,toptherys,all,all
2080-01-01,914346.2071697947,total,contained,toptherys,all,all
2100-01-01,1002970.938953311,total,contained,toptherys,all,all
2120-01-01,1094640.1908801822,total,contained,toptherys,all,all
2140-01-01,1189340.5824030717,total,contained,toptherys,all,all
2160-01-01,1286999.6097955122,total,contained,toptherys,all,all
2180-01-01,1387493.952027209,total,contained,toptherys,all,all
2200-01-01,1490670.639286638,total,contained,toptherys,all,all
2020-01-01,26624.309522785792,dissolved_water,contained,toptherys,all,all
2040-01-01,29799.847952791864,dissolved_water,contained,toptherys,all,all
2060-01-01,33098.423442746105,dissolved_water,contained,toptherys,all,all
2080-01-01,36517.301819980734,dissolved_water,contained,toptherys,all,all
2100-01-01,40056.81021830508,dissolved_water,contained,toptherys,all,all
2120-01-01,43717.91113825866,dissolved_water,contained,toptherys,all,all
2140-01-01,47500.070185449316,dissolved_water,contained,toptherys,all,all
2160-01-01,51400.39169471026,dissolved_water,contained,toptherys,all,all
2180-01-01,55413.95045144696,dissolved_water,contained,toptherys,all,all
2200-01-01,59534.63712340321,dissolved_water,contained,toptherys,all,all
2020-01-01,640014.1116475842,gas,contained,toptherys,all,all
2040-01-01,716349.9657490298,gas,contained,toptherys,all,all
2060-01-01,795643.4723129761,gas,contained,toptherys,all,all
2080-01-01,877828.905349814,gas,contained,toptherys,all,all
2100-01-01,962914.1287350059,gas,contained,toptherys,all,all
2120-01-01,1050922.2797419236,gas,contained,toptherys,all,all
2140-01-01,1141840.5122176225,gas,contained,toptherys,all,all
2160-01-01,1235599.2181008018,gas,contained,toptherys,all,all
2180-01-01,1332080.0015757622,gas,contained,toptherys,all,all
2200-01-01,1431136.0021632349,gas,contained,toptherys,all,all
2020-01-01,0.0,total,hazardous,toptherys,all,all
2040-01-01,0.0,total,hazardous,toptherys,all,all
2060-01-01,0.0,total,hazardous,toptherys,all,all
2080-01-01,0.0,total,hazardous,toptherys,all,all
2100-01-01,0.0,total,hazardous,toptherys,all,all
2120-01-01,0.0,total,hazardous,toptherys,all,all
2140-01-01,0.0,total,hazardous,toptherys,all,all
2160-01-01,0.0,total,hazardous,toptherys,all,all
2180-01-01,0.0,total,hazardous,toptherys,all,all
2200-01-01,0.0,total,hazardous,toptherys,all,all
2020-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2040-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2060-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2080-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2100-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2120-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2140-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2160-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2180-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2200-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2020-01-01,0.0,gas,hazardous,toptherys,all,all
2040-01-01,0.0,gas,hazardous,toptherys,all,all
2060-01-01,0.0,gas,hazardous,toptherys,all,all
2080-01-01,0.0,gas,hazardous,toptherys,all,all
2100-01-01,0.0,gas,hazardous,toptherys,all,all
2120-01-01,0.0,gas,hazardous,toptherys,all,all
2140-01-01,0.0,gas,hazardous,toptherys,all,all
2160-01-01,0.0,gas,hazardous,toptherys,all,all
2180-01-01,0.0,gas,hazardous,toptherys,all,all
2200-01-01,0.0,gas,hazardous,toptherys,all,all
2020-01-01,9.368588377528893e-11,total,outside,toptherys,all,all
2040-01-01,1.2757563555698988e-09,total,outside,toptherys,all,all
2060-01-01,1.2813566741957212e-08,total,outside,toptherys,all,all
2080-01-01,9.98079356857583e-08,total,outside,toptherys,all,all
2100-01-01,6.288203125078497e-07,total,outside,toptherys,all,all
2120-01-01,3.3074005424782762e-06,total,outside,toptherys,all,all
2140-01-01,1.4900265508809288e-05,total,outside,toptherys,all,all
2160-01-01,5.8717607444774155e-05,total,outside,toptherys,all,all
2180-01-01,0.00020594213543537366,total,outside,toptherys,all,all
2200-01-01,0.0006522405822750296,total,outside,toptherys,all,all
2020-01-01,3.356466586514802e-12,dissolved_water,outside,toptherys,all,all
2040-01-01,4.570628367316222e-11,dissolved_water,outside,toptherys,all,all
2060-01-01,4.590692523818706e-10,dissolved_water,outside,toptherys,all,all
2080-01-01,3.575800192073631e-09,dissolved_water,outside,toptherys,all,all
2100-01-01,2.252862739617022e-08,dissolved_water,outside,toptherys,all,all
2120-01-01,1.1849361890715672e-07,dissolved_water,outside,toptherys,all,all
2140-01-01,5.338290177256013e-07,dissolved_water,outside,toptherys,all,all
2160-01-01,2.1036647089885384e-06,dissolved_water,outside,toptherys,all,all
2180-01-01,7.3782502602239645e-06,dissolved_water,outside,toptherys,all,all
2200-01-01,2.3367701008468645e-05,dissolved_water,outside,toptherys,all,all
2020-01-01,9.032941718877412e-11,gas,outside,toptherys,all,all
2040-01-01,1.2300500718967365e-09,gas,outside,toptherys,all,all
2060-01-01,1.2354497489575341e-08,gas,outside,toptherys,all,all
2080-01-01,9.623213549368467e-08,gas,outside,toptherys,all,all
2100-01-01,6.062916851116795e-07,gas,outside,toptherys,all,all
2120-01-01,3.1889069235711195e-06,gas,outside,toptherys,all,all
2140-01-01,1.4366436491083686e-05,gas,outside,toptherys,all,all
2160-01-01,5.661394273578562e-05,gas,outside,toptherys,all,all
2180-01-01,0.0001985638851751497,gas,outside,toptherys,all,all
2200-01-01,0.000628872881266561,gas,outside,toptherys,all,all
2020-01-01,8835970.902904306,total,total,topvolantis,all,all
2040-01-01,9591467.360566441,total,total,topvolantis,all,all
2060-01-01,10395125.178328605,total,total,topvolantis,all,all
2080-01-01,11253801.701875951,total,total,topvolantis,all,all
2100-01-01,12171948.594535086,total,total,topvolantis,all,all
2120-01-01,13151485.830706043,total,total,topvolantis,all,all
2140-01-01,14192029.13548076,total,total,topvolantis,all,all
2160-01-01,15291464.74691575,total,total,topvolantis,all,all
2180-01-01,16446770.006935291,total,total,topvolantis,all,all
2200-01-01,17654909.87474124,total,total,topvolantis,all,all
2020-01-01,351961.007630717,dissolved_water,total,topvolantis,all,all
2040-01-01,381579.51876346034,dissolved_water,total,topvolantis,all,all
2060-01-01,412903.8107662161,dissolved_water,total,topvolantis,all,all
2080-01-01,446163.8364378684,dissolved_water,total,topvolantis,all,all
2100-01-01,481504.5605760173,dissolved_water,total,topvolantis,all,all
2120-01-01,518986.37146923447,dissolved_water,total,topvolantis,all,all
2140-01-01,558594.2581792775,dissolved_water,total,topvolantis,all,all
2160-01-01,600256.8277794846,dissolved_water,total,topvolantis,all,all
2180-01-01,643873.4234690423,dissolved_water,total,topvolantis,all,all
2200-01-01,689344.3362166097,dissolved_water,total,topvolantis,all,all
2020-01-01,8484009.895273589,gas,total,topvolantis,all,all
2040-01-01,9209887.84180298,gas,total,topvolantis,all,all
2060-01-01,9982221.36756239,gas,total,topvolantis,all,all
2080-01-01,10807637.865438083,gas,total,topvolantis,all,all
2100-01-01,11690444.033959068,gas,total,topvolantis,all,all
2120-01-01,12632499.459236808,gas,total,topvolantis,all,all
2140-01-01,13633434.87730148,gas,total,topvolantis,all,all
2160-01-01,14691207.919136263,gas,total,topvolantis,all,all
2180-01-01,15802896.583466249,gas,total,topvolantis,all,all
2200-01-01,16965565.53852463,gas,total,topvolantis,all,all
2020-01-01,8609416.673724577,total,contained,topvolantis,all,all
2040-01-01,9229976.931157371,total,contained,topvolantis,all,all
2060-01-01,9845687.703004623,total,contained,topvolantis,all,all
2080-01-01,10452646.482206061,total,contained,topvolantis,all,all
2100-01-01,11047171.596878571,total,contained,topvolantis,all,all
2120-01-01,11626957.828937264,total,contained,topvolantis,all,all
2140-01-01,12191271.452465171,total,contained,topvolantis,all,all
2160-01-01,12740501.182745136,total,contained,topvolantis,all,all
2180-01-01,13275531.249678627,total,contained,topvolantis,all,all
2200-01-01,13797207.411834868,total,contained,topvolantis,all,all
2020-01-01,343844.22957418364,dissolved_water,contained,topvolantis,all,all
2040-01-01,368628.2621872812,dissolved_water,contained,topvolantis,all,all
2060-01-01,393218.6152866342,dissolved_water,contained,topvolantis,all,all
2080-01-01,417459.4299349417,dissolved_water,contained,topvolantis,all,all
2100-01-01,441203.6669447454,dissolved_water,contained,topvolantis,all,all
2120-01-01,464359.2601556494,dissolved_water,contained,topvolantis,all,all
2140-01-01,486896.9059072315,dissolved_water,contained,topvolantis,all,all
2160-01-01,508832.12877125066,dissolved_water,contained,topvolantis,all,all
2180-01-01,530200.2432597997,dissolved_water,contained,topvolantis,all,all
2200-01-01,551035.0274108878,dissolved_water,contained,topvolantis,all,all
2020-01-01,8265572.444150393,gas,contained,topvolantis,all,all
2040-01-01,8861348.66897009,gas,contained,topvolantis,all,all
2060-01-01,9452469.08771799,gas,contained,topvolantis,all,all
2080-01-01,10035187.05227112,gas,contained,topvolantis,all,all
2100-01-01,10605967.929933826,gas,contained,topvolantis,all,all
2120-01-01,11162598.568781614,gas,contained,topvolantis,all,all
2140-01-01,11704374.546557939,gas,contained,topvolantis,all,all
2160-01-01,12231669.053973885,gas,contained,topvolantis,all,all
2180-01-01,12745331.006418828,gas,contained,topvolantis,all,all
2200-01-01,13246172.38442398,gas,contained,topvolantis,all,all
2020-01-01,9.119530445357576,total,hazardous,topvolantis,all,all
2040-01-01,30.324576141601355,total,hazardous,topvolantis,all,all
2060-01-01,88.30682484250822,total,hazardous,topvolantis,all,all
2080-01-01,230.0735967358081,total,hazardous,topvolantis,all,all
2100-01-01,545.4581424549251,total,hazardous,topvolantis,all,all
2120-01-01,1192.7507140556631,total,hazardous,topvolantis,all,all
2140-01-01,2431.9877824729015,total,hazardous,topvolantis,all,all
2160-01-01,4664.777400180281,total,hazardous,topvolantis,all,all
2180-01-01,8477.780528937197,total,hazardous,topvolantis,all,all
2200-01-01,14684.924756757766,total,hazardous,topvolantis,all,all
2020-01-01,0.38890339272098035,dissolved_water,hazardous,topvolantis,all,all
2040-01-01,1.2931949309186224,dissolved_water,hazardous,topvolantis,all,all
2060-01-01,3.765854392114179,dissolved_water,hazardous,topvolantis,all,all
2080-01-01,9.811514187292797,dissolved_water,hazardous,topvolantis,all,all
2100-01-01,23.261123306627283,dissolved_water,hazardous,topvolantis,all,all
2120-01-01,50.864987199286794,dissolved_water,hazardous,topvolantis,all,all
2140-01-01,103.71239016381176,dissolved_water,hazardous,topvolantis,all,all
2160-01-01,198.92995237948713,dissolved_water,hazardous,topvolantis,all,all
2180-01-01,361.5358959765244,dissolved_water,hazardous,topvolantis,all,all
2200-01-01,626.2402537032689,dissolved_water,hazardous,topvolantis,all,all
2020-01-01,8.730627052636596,gas,hazardous,topvolantis,all,all
2040-01-01,29.03138121068273,gas,hazardous,topvolantis,all,all
2060-01-01,84.54097045039404,gas,hazardous,topvolantis,all,all
2080-01-01,220.2620825485153,gas,hazardous,topvolantis,all,all
2100-01-01,522.1970191482978,gas,hazardous,topvolantis,all,all
2120-01-01,1141.8857268563763,gas,hazardous,topvolantis,all,all
2140-01-01,2328.2753923090895,gas,hazardous,topvolantis,all,all
2160-01-01,4465.847447800794,gas,hazardous,topvolantis,all,all
2180-01-01,8116.244632960673,gas,hazardous,topvolantis,all,all
2200-01-01,14058.684503054497,gas,hazardous,topvolantis,all,all
2020-01-01,226545.1096492833,total,outside,topvolantis,all,all
2040-01-01,361460.1048329298,total,outside,topvolantis,all,all
2060-01-01,549349.168499141,total,outside,topvolantis,all,all
2080-01-01,800925.1460731536,total,outside,topvolantis,all,all
2100-01-01,1124231.5395140592,total,outside,topvolantis,all,all
2120-01-01,1523335.2510547237,total,outside,topvolantis,all,all
2140-01-01,1998325.6952331155,total,outside,topvolantis,all,all
2160-01-01,2546298.7867704323,total,outside,topvolantis,all,all
2180-01-01,3162760.976727725,total,outside,topvolantis,all,all
2200-01-01,3843017.538149615,total,outside,topvolantis,all,all
2020-01-01,8116.389153140657,dissolved_water,outside,topvolantis,all,all
2040-01-01,12949.963381248197,dissolved_water,outside,topvolantis,all,all
2060-01-01,19681.42962518976,dissolved_water,outside,topvolantis,all,all
2080-01-01,28694.59498873939,dissolved_water,outside,topvolantis,all,all
2100-01-01,40277.63250796528,dissolved_water,outside,topvolantis,all,all
2120-01-01,54576.24632638577,dissolved_water,outside,topvolantis,all,all
2140-01-01,71593.63988188228,dissolved_water,outside,topvolantis,all,all
2160-01-01,91225.7690558545,dissolved_water,outside,topvolantis,all,all
2180-01-01,113311.64431326611,dissolved_water,outside,topvolantis,all,all
2200-01-01,137683.0685520186,dissolved_water,outside,topvolantis,all,all
2020-01-01,218428.72049614263,gas,outside,topvolantis,all,all
2040-01-01,348510.1414516816,gas,outside,topvolantis,all,all
2060-01-01,529667.7388739513,gas,outside,topvolantis,all,all
2080-01-01,772230.5510844142,gas,outside,topvolantis,all,all
2100-01-01,1083953.907006094,gas,outside,topvolantis,all,all
2120-01-01,1468759.004728338,gas,outside,topvolantis,all,all
2140-01-01,1926732.055351233,gas,outside,topvolantis,all,all
2160-01-01,2455073.0177145777,gas,outside,topvolantis,all,all
2180-01-01,3049449.332414459,gas,outside,topvolantis,all,all
2200-01-01,3705334.469597596,gas,outside,topvolantis,all,all
2020-01-01,666638.4211703702,total,total,topvolon,all,all
2040-01-01,746149.8137018229,total,total,topvolon,all,all
2060-01-01,828741.895755735,total,total,topvolon,all,all
2080-01-01,914346.2071698946,total,total,topvolon,all,all
2100-01-01,1002970.9389539398,total,total,topvolon,all,all
2120-01-01,1094640.1908834896,total,total,topvolon,all,all
2140-01-01,1189340.582417972,total,total,topvolon,all,all
2160-01-01,1286999.6098542297,total,total,topvolon,all,all
2180-01-01,1387493.952233151,total,total,topvolon,all,all
2200-01-01,1490670.6399388786,total,total,topvolon,all,all
2020-01-01,26624.309522785796,dissolved_water,total,topvolon,all,all
2040-01-01,29799.84795279191,dissolved_water,total,topvolon,all,all
2060-01-01,33098.42344274656,dissolved_water,total,topvolon,all,all
2080-01-01,36517.301819984306,dissolved_water,total,topvolon,all,all
2100-01-01,40056.810218327606,dissolved_water,total,topvolon,all,all
2120-01-01,43717.91113837716,dissolved_water,total,topvolon,all,all
2140-01-01,47500.070185983146,dissolved_water,total,topvolon,all,all
2160-01-01,51400.391696813924,dissolved_water,total,topvolon,all,all
2180-01-01,55413.95045882521,dissolved_water,total,topvolon,all,all
2200-01-01,59534.63714677091,dissolved_water,total,topvolon,all,all
2020-01-01,640014.1116475844,gas,total,topvolon,all,all
2040-01-01,716349.965749031,gas,total,topvolon,all,all
2060-01-01,795643.4723129885,gas,total,topvolon,all,all
2080-01-01,877828.9053499103,gas,total,topvolon,all,all
2100-01-01,962914.1287356121,gas,total,topvolon,all,all
2120-01-01,1050922.2797451124,gas,total,topvolon,all,all
2140-01-01,1141840.5122319888,gas,total,topvolon,all,all
2160-01-01,1235599.2181574157,gas,total,topvolon,all,all
2180-01-01,1332080.001774326,gas,total,topvolon,all,all
2200-01-01,1431136.0027921076,gas,total,topvolon,all,all
2020-01-01,666638.4211703701,total,contained,topvolon,all,all
2040-01-01,746149.8137018216,total,contained,topvolon,all,all
2060-01-01,828741.8957557222,total,contained,topvolon,all,all
2080-01-01,914346.2071697947,total,contained,topvolon,all,all
2100-01-01,1002970.938953311,total,contained,topvolon,all,all
2120-01-01,1094640.1908801822,total,contained,topvolon,all,all
2140-01-01,1189340.5824030717,total,contained,topvolon,all,all
2160-01-01,1286999.6097955122,total,contained,topvolon,all,all
2180-01-01,1387493.952027209,total,contained,topvolon,all,all
2200-01-01,1490670.639286638,total,contained,topvolon,all,all
2020-01-01,26624.309522785792,dissolved_water,contained,topvolon,all,all
2040-01-01,29799.847952791864,dissolved_water,contained,topvolon,all,all
2060-01-01,33098.423442746105,dissolved_water,contained,topvolon,all,all
2080-01-01,36517.301819980734,dissolved_water,contained,topvolon,all,all
2100-01-01,40056.81021830508,dissolved_water,contained,topvolon,all,all
2120-01-01,43717.91113825866,dissolved_water,contained,topvolon,all,all
2140-01-01,47500.070185449316,dissolved_water,contained,topvolon,all,all
2160-01-01,51400.39169471026,dissolved_water,contained,topvolon,all,all
2180-01-01,55413.95045144696,dissolved_water,contained,topvolon,all,all
2200-01-01,59534.63712340321,dissolved_water,contained,topvolon,all,all
2020-01-01,640014.1116475842,gas,contained,topvolon,all,all
2040-01-01,716349.9657490298,gas,contained,topvolon,all,all
2060-01-01,795643.4723129761,gas,contained,topvolon,all,all
2080-01-01,877828.905349814,gas,contained,topvolon,all,all
2100-01-01,962914.1287350059,gas,contained,topvolon,all,all
2120-01-01,1050922.2797419236,gas,contained,topvolon,all,all
2140-01-01,1141840.5122176225,gas,contained,topvolon,all,all
2160-01-01,1235599.2181008018,gas,contained,topvolon,all,all
2180-01-01,1332080.0015757622,gas,contained,topvolon,all,all
2200-01-01,1431136.0021632349,gas,contained,topvolon,all,all
2020-01-01,0.0,total,hazardous,topvolon,all,all
2040-01-01,0.0,total,hazardous,topvolon,all,all
2060-01-01,0.0,total,hazardous,topvolon,all,all
2080-01-01,0.0,total,hazardous,topvolon,all,all
2100-01-01,0.0,total,hazardous,topvolon,all,all
2120-01-01,0.0,total,hazardous,topvolon,all,all
2140-01-01,0.0,total,hazardous,topvolon,all,all
2160-01-01,0.0,total,hazardous,topvolon,all,all
2180-01-01,0.0,total,hazardous,topvolon,all,all
2200-01-01,0.0,total,hazardous,topvolon,all,all
2020-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2040-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2060-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2080-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2100-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2120-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2140-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2160-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2180-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2200-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2020-01-01,0.0,gas,hazardous,topvolon,all,all
2040-01-01,0.0,gas,hazardous,topvolon,all,all
2060-01-01,0.0,gas,hazardous,topvolon,all,all
2080-01-01,0.0,gas,hazardous,topvolon,all,all
2100-01-01,0.0,gas,hazardous,topvolon,all,all
2120-01-01,0.0,gas,hazardous,topvolon,all,all
2140-01-01,0.0,gas,hazardous,topvolon,all,all
2160-01-01,0.0,gas,hazardous,topvolon,all,all
2180-01-01,0.0,gas,hazardous,topvolon,all,all
2200-01-01,0.0,gas,hazardous,topvolon,all,all
2020-01-01,9.368588377528893e-11,total,outside,topvolon,all,all
2040-01-01,1.2757563555698988e-09,total,outside,topvolon,all,all
2060-01-01,1.2813566741957212e-08,total,outside,topvolon,all,all
2080-01-01,9.98079356857583e-08,total,outside,topvolon,all,all
2100-01-01,6.288203125078497e-07,total,outside,topvolon,all,all
2120-01-01,3.3074005424782762e-06,total,outside,topvolon,all,all
