date,amount,phase,containment,zone,plume_group,region
2100-01-01,44906.57045527083,dissolved_water,total,toptherys,all,all
2120-01-01,49613.67992070831,dissolved_water,total,toptherys,all,all
2140-01-01,54522.32242767105,dissolved_water,total,toptherys,all,all
2160-01-01,59617.80256841465,dissolved_water,total,toptherys,all,all
2180-01-01,64885.44272852977,dissolved_water,total,toptherys,all,all
2200-01-01,70311.66889190418,dissolved_water,total,toptherys,all,all
2020-01-01,318193.5303918622,gas,total,toptherys,all,all
2040-01-01,360771.1118693606,gas,total,toptherys,all,all
2060-01-01,406020.78346585715,gas,total,toptherys,all,all
2080-01-01,453916.4768556255,gas,total,toptherys,all,all
2100-01-01,504365.5537154748,gas,total,toptherys,all,all
2120-01-01,557233.1819459462,gas,total,toptherys,all,all
2140-01-01,612364.3168982702,gas,total,toptherys,all,all
2160-01-01,669593.9079486975,gas,total,toptherys,all,all
2180-01-01,728757.1043182947,gas,total,toptherys,all,all
2200-01-01,789701.450228694,gas,total,toptherys,all,all
2020-01-01,346524.133236747,total,contained,toptherys,all,all
2040-01-01,392892.64204532345,total,contained,toptherys,all,all
2060-01-01,442171.1525477621,total,contained,toptherys,all,all
2080-01-01,494331.2754051404,total,contained,toptherys,all,all
2100-01-01,549272.1241707456,total,contained,toptherys,all,all
2120-01-01,606846.8618666545,total,contained,toptherys,all,all
2140-01-01,666886.6393259412,total,contained,toptherys,all,all
2160-01-01,729211.7105171119,total,contained,toptherys,all,all
2180-01-01,793642.5470468234,total,contained,toptherys,all,all
2200-01-01,860013.1191205928,total,contained,toptherys,all,all
2020-01-01,28330.602844884786,dissolved_water,contained,toptherys,all,all
2040-01-01,32121.53017596285,dissolved_water,contained,toptherys,all,all
2060-01-01,36150.36908190496,dissolved_water,contained,toptherys,all,all
2080-01-01,40414.79854951491,dissolved_water,contained,toptherys,all,all
2100-01-01,44906.57045527083,dissolved_water,contained,toptherys,all,all
2120-01-01,49613.67992070831,dissolved_water,contained,toptherys,all,all
2140-01-01,54522.32242767105,dissolved_water,contained,toptherys,all,all
2160-01-01,59617.80256841464,dissolved_water,contained,toptherys,all,all
2180-01-01,64885.4427285297,dissolved_water,contained,toptherys,all,all
2200-01-01,70311.66889190378,dissolved_water,contained,toptherys,all,all
2020-01-01,318193.5303918622,gas,contained,toptherys,all,all
2040-01-01,360771.1118693606,gas,contained,toptherys,all,all
2060-01-01,406020.78346585715,gas,contained,toptherys,all,all
2080-01-01,453916.4768556255,gas,contained,toptherys,all,all
2100-01-01,504365.5537154748,gas,contained,toptherys,all,all
2120-01-01,557233.1819459462,gas,contained,toptherys,all,all
2140-01-01,612364.3168982702,gas,contained,toptherys,all,all
2160-01-01,669593.9079486973,gas,contained,toptherys,all,all
2180-01-01,728757.1043182937,gas,contained,toptherys,all,all
2200-01-01,789701.450228689,gas,contained,toptherys,all,all
2020-01-01,0.0,total,hazardous,toptherys,all,all
2040-01-01,0.0,total,hazardous,toptherys,all,all
2060-01-01,0.0,total,hazardous,toptherys,all,all
2080-01-01,0.0,total,hazardous,toptherys,all,all
2100-01-01,0.0,total,hazardous,toptherys,all,all
2120-01-01,0.0,total,hazardous,toptherys,all,all
2140-01-01,0.0,total,hazardous,toptherys,all,all
2160-01-01,0.0,total,hazardous,toptherys,all,all
2180-01-01,0.0,total,hazardous,toptherys,all,all
2200-01-01,0.0,total,hazardous,toptherys,all,all
2020-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2040-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2060-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2080-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2100-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2120-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2140-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2160-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2180-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2200-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2020-01-01,0.0,gas,hazardous,toptherys,all,all
2040-01-01,0.0,gas,hazardous,toptherys,all,all
2060-01-01,0.0,gas,hazardous,toptherys,all,all
2080-01-01,0.0,gas,hazardous,toptherys,all,all
2100-01-01,0.0,gas,hazardous,toptherys,all,all
2120-01-01,0.0,gas,hazardous,toptherys,all,all
2140-01-01,0.0,gas,hazardous,toptherys,all,all
2160-01-01,0.0,gas,hazardous,toptherys,all,all
2180-01-01,0.0,gas,hazardous,toptherys,all,all
2200-01-01,0.0,gas,hazardous,toptherys,all,all
2020-01-01,0.0,total,outside,toptherys,all,all
2040-01-01,0.0,total,outside,toptherys,all,all
2060-01-01,0.0,total,outside,toptherys,all,all
2080-01-01,0.0,total,outside,toptherys,all,all
2100-01-01,0.0,total,outside,toptherys,all,all
2120-01-01,0.0,total,outside,toptherys,all,all
2140-01-01,1.3763995884648968e-11,total,outside,toptherys,all,all
2160-01-01,1.4010122743395043e-10,total,outside,toptherys,all,all
2180-01-01,9.579601068386701e-10,total,outside,toptherys,all,all
2200-01-01,5.378412285247219e-09,total,outside,toptherys,all,all
2020-01-01,0.0,dissolved_water,outside,toptherys,all,all
2040-01-01,0.0,dissolved_water,outside,toptherys,all,all
2060-01-01,0.0,dissolved_water,outside,toptherys,all,all
2080-01-01,0.0,dissolved_water,outside,toptherys,all,all
2100-01-01,0.0,dissolved_water,outside,toptherys,all,all
2120-01-01,0.0,dissolved_water,outside,toptherys,all,all
2140-01-01,9.977529403847418e-13,dissolved_water,outside,toptherys,all,all
2160-01-01,1.0155946920882166e-11,dissolved_water,outside,toptherys,all,all
2180-01-01,6.944258930181605e-11,dissolved_water,outside,toptherys,all,all
2200-01-01,3.89881449920507e-10,dissolved_water,outside,toptherys,all,all
2020-01-01,0.0,gas,outside,toptherys,all,all
2040-01-01,0.0,gas,outside,toptherys,all,all
2060-01-01,0.0,gas,outside,toptherys,all,all
2080-01-01,0.0,gas,outside,toptherys,all,all
2100-01-01,0.0,gas,outside,toptherys,all,all
2120-01-01,0.0,gas,outside,toptherys,all,all
2140-01-01,1.2766242944264225e-11,gas,outside,toptherys,all,all
2160-01-01,1.2994528051306825e-10,gas,outside,toptherys,all,all
2180-01-01,8.885175175368541e-10,gas,outside,toptherys,all,all
2200-01-01,4.988530835326712e-09,gas,outside,toptherys,all,all
2020-01-01,5207346.9326415695,total,total,topvolantis,all,all
2040-01-01,5658970.853907607,total,total,topvolantis,all,all
2060-01-01,6164441.162711605,total,total,topvolantis,all,all
2080-01-01,6735128.397892576,total,total,topvolantis,all,all
2100-01-01,7378886.744071954,total,total,topvolantis,all,all
2120-01-01,8099137.051647402,total,total,topvolantis,all,all
2140-01-01,8895013.34822176,total,total,topvolantis,all,all
2160-01-01,9762357.143314548,total,total,topvolantis,all,all
2180-01-01,10695052.641169785,total,total,topvolantis,all,all
2200-01-01,11686225.086242242,total,total,topvolantis,all,all
2020-01-01,425500.77571695764,dissolved_water,total,topvolantis,all,all
2040-01-01,462167.6631835309,dissolved_water,total,topvolantis,all,all
2060-01-01,503049.2192396839,dissolved_water,total,topvolantis,all,all
2080-01-01,549003.3026870065,dissolved_water,total,topvolantis,all,all
2100-01-01,600604.2102102624,dissolved_water,total,topvolantis,all,all
2120-01-01,658075.8617194573,dissolved_water,total,topvolantis,all,all
2140-01-01,721305.7869317121,dissolved_water,total,topvolantis,all,all
2160-01-01,789922.918512823,dissolved_water,total,topvolantis,all,all
2180-01-01,863401.5163235761,dissolved_water,total,topvolantis,all,all
2200-01-01,941155.703961683,dissolved_water,total,topvolantis,all,all
2020-01-01,4781846.156924612,gas,total,topvolantis,all,all
2040-01-01,5196803.190724077,gas,total,topvolantis,all,all
2060-01-01,5661391.943471921,gas,total,topvolantis,all,all
2080-01-01,6186125.095205569,gas,total,topvolantis,all,all
2100-01-01,6778282.533861691,gas,total,topvolantis,all,all
2120-01-01,7441061.189927945,gas,total,topvolantis,all,all
2140-01-01,8173707.561290048,gas,total,topvolantis,all,all
2160-01-01,8972434.224801725,gas,total,topvolantis,all,all
2180-01-01,9831651.124846209,gas,total,topvolantis,all,all
2200-01-01,10745069.382280556,gas,total,topvolantis,all,all
2020-01-01,5182124.522872426,total,contained,topvolantis,all,all
2040-01-01,5606088.754958177,total,contained,topvolantis,all,all
2060-01-01,6063651.703041694,total,contained,topvolantis,all,all
2080-01-01,6558440.210846819,total,contained,topvolantis,all,all
2100-01-01,7090988.142740128,total,contained,topvolantis,all,all
2120-01-01,7658699.471745269,total,contained,topvolantis,all,all
2140-01-01,8256211.671151737,total,contained,topvolantis,all,all
2160-01-01,8876012.836530484,total,contained,topvolantis,all,all
2180-01-01,9509212.106732208,total,contained,topvolantis,all,all
2200-01-01,10146367.986194838,total,contained,topvolantis,all,all
2020-01-01,423672.4016273163,dissolved_water,contained,topvolantis,all,all
2040-01-01,458334.23648270254,dissolved_water,contained,topvolantis,all,all
2060-01-01,495742.98500941007,dissolved_water,contained,topvolantis,all,all
2080-01-01,536195.1652829936,dissolved_water,contained,topvolantis,all,all
2100-01-01,579734.4241894614,dissolved_water,contained,topvolantis,all,all
2120-01-01,626148.5196302485,dissolved_water,contained,topvolantis,all,all
2140-01-01,674999.0301509487,dissolved_water,contained,topvolantis,all,all
2160-01-01,725671.8086819188,dissolved_water,contained,topvolantis,all,all
2180-01-01,777439.9694682845,dissolved_water,contained,topvolantis,all,all
2200-01-01,829531.6088087587,dissolved_water,contained,topvolantis,all,all
2020-01-01,4758452.1212451095,gas,contained,topvolantis,all,all
2040-01-01,5147754.518475475,gas,contained,topvolantis,all,all
2060-01-01,5567908.718032284,gas,contained,topvolantis,all,all
2080-01-01,6022245.045563825,gas,contained,topvolantis,all,all
2100-01-01,6511253.718550666,gas,contained,topvolantis,all,all
2120-01-01,7032550.952115021,gas,contained,topvolantis,all,all
2140-01-01,7581212.641000788,gas,contained,topvolantis,all,all
2160-01-01,8150341.027848566,gas,contained,topvolantis,all,all
2180-01-01,8731772.137263924,gas,contained,topvolantis,all,all
2200-01-01,9316836.377386078,gas,contained,topvolantis,all,all
2020-01-01,0.0004005370213306746,total,hazardous,topvolantis,all,all
2040-01-01,0.0023678300980557155,total,hazardous,topvolantis,all,all
2060-01-01,0.011450717786597089,total,hazardous,topvolantis,all,all
2080-01-01,0.04682436670363892,total,hazardous,topvolantis,all,all
2100-01-01,0.16619742988172193,total,hazardous,topvolantis,all,all
2120-01-01,0.5228503818134458,total,hazardous,topvolantis,all,all
2140-01-01,1.4828305523012797,total,hazardous,topvolantis,all,all
2160-01-01,3.844084550441735,total,hazardous,topvolantis,all,all
2180-01-01,9.21434588011281,total,hazardous,topvolantis,all,all
2200-01-01,20.618784811732446,total,hazardous,topvolantis,all,all
2020-01-01,2.4288535218502227e-05,dissolved_water,hazardous,topvolantis,all,all
2040-01-01,0.0001435850412453532,dissolved_water,hazardous,topvolantis,all,all
2060-01-01,0.0006943706759313079,dissolved_water,hazardous,topvolantis,all,all
2080-01-01,0.0028394261184323103,dissolved_water,hazardous,topvolantis,all,all
2100-01-01,0.010078199801596249,dissolved_water,hazardous,topvolantis,all,all
2120-01-01,0.03170560831179441,dissolved_water,hazardous,topvolantis,all,all
2140-01-01,0.08991873453541988,dissolved_water,hazardous,topvolantis,all,all
2160-01-01,0.2331050015704353,dissolved_water,hazardous,topvolantis,all,all
2180-01-01,0.5587572496571148,dissolved_water,hazardous,topvolantis,all,all
2200-01-01,1.2503215792605413,dissolved_water,hazardous,topvolantis,all,all
2020-01-01,0.00037624848611217236,gas,hazardous,topvolantis,all,all
2040-01-01,0.002224245056810362,gas,hazardous,topvolantis,all,all
2060-01-01,0.010756347110665782,gas,hazardous,topvolantis,all,all
2080-01-01,0.043984940585206606,gas,hazardous,topvolantis,all,all
2100-01-01,0.15611923008012568,gas,hazardous,topvolantis,all,all
2120-01-01,0.49114477350165137,gas,hazardous,topvolantis,all,all
2140-01-01,1.3929118177658597,gas,hazardous,topvolantis,all,all
2160-01-01,3.6109795488712995,gas,hazardous,topvolantis,all,all
2180-01-01,8.655588630455696,gas,hazardous,topvolantis,all,all
2200-01-01,19.368463232471903,gas,hazardous,topvolantis,all,all
2020-01-01,25222.40936860616,total,outside,topvolantis,all,all
2040-01-01,52882.09658159987,total,outside,topvolantis,all,all
2060-01-01,100789.44821919281,total,outside,topvolantis,all,all
2080-01-01,176688.14022138948,total,outside,topvolantis,all,all
2100-01-01,287898.4351343956,total,outside,topvolantis,all,all
2120-01-01,440437.0570517513,total,outside,topvolantis,all,all
2140-01-01,638800.194239471,total,outside,topvolantis,all,all
2160-01-01,886340.4626995121,total,outside,topvolantis,all,all
2180-01-01,1185831.3200916958,total,outside,topvolantis,all,all
2200-01-01,1539836.4812625896,total,outside,topvolantis,all,all
2020-01-01,1828.3740653527718,dissolved_water,outside,topvolantis,all,all
2040-01-01,3833.426557243324,dissolved_water,outside,topvolantis,all,all
2060-01-01,7306.233535903155,dissolved_water,outside,topvolantis,all,all
2080-01-01,12808.134564586799,dissolved_water,outside,topvolantis,all,all
2100-01-01,20869.77594260121,dissolved_water,outside,topvolantis,all,all
2120-01-01,31927.31038360047,dissolved_water,outside,topvolantis,all,all
2140-01-01,46306.66686202889,dissolved_water,outside,topvolantis,all,all
2160-01-01,64250.87672590254,dissolved_water,outside,topvolantis,all,all
2180-01-01,85960.98809804203,dissolved_water,outside,topvolantis,all,all
2200-01-01,111622.844831345,dissolved_water,outside,topvolantis,all,all
2020-01-01,23394.03530325339,gas,outside,topvolantis,all,all
2040-01-01,49048.67002435655,gas,outside,topvolantis,all,all
2060-01-01,93483.21468328965,gas,outside,topvolantis,all,all
2080-01-01,163880.00565680268,gas,outside,topvolantis,all,all
2100-01-01,267028.6591917944,gas,outside,topvolantis,all,all
2120-01-01,408509.7466681508,gas,outside,topvolantis,all,all
2140-01-01,592493.5273774421,gas,outside,topvolantis,all,all
2160-01-01,822089.5859736096,gas,outside,topvolantis,all,all
2180-01-01,1099870.3319936537,gas,outside,topvolantis,all,all
2200-01-01,1428213.6364312447,gas,outside,topvolantis,all,all
2020-01-01,346524.133236747,total,total,topvolon,all,all
2040-01-01,392892.64204532345,total,total,topvolon,all,all
2060-01-01,442171.1525477621,total,total,topvolon,all,all
2080-01-01,494331.2754051404,total,total,topvolon,all,all
2100-01-01,549272.1241707456,total,total,topvolon,all,all
2120-01-01,606846.8618666545,total,total,topvolon,all,all
2140-01-01,666886.6393259412,total,total,topvolon,all,all
2160-01-01,729211.710517112,total,total,topvolon,all,all
2180-01-01,793642.5470468245,total,total,topvolon,all,all
2200-01-01,860013.1191205982,total,total,topvolon,all,all
2020-01-01,28330.602844884786,dissolved_water,total,topvolon,all,all
2040-01-01,32121.53017596285,dissolved_water,total,topvolon,all,all
2060-01-01,36150.36908190496,dissolved_water,total,topvolon,all,all
2080-01-01,40414.79854951491,dissolved_water,total,topvolon,all,all
2100-01-01,44906.57045527083,dissolved_water,total,topvolon,all,all
2120-01-01,49613.67992070831,dissolved_water,total,topvolon,all,all
2140-01-01,54522.32242767105,dissolved_water,total,topvolon,all,all
2160-01-01,59617.80256841465,dissolved_water,total,topvolon,all,all
2180-01-01,64885.44272852977,dissolved_water,total,topvolon,all,all
2200-01-01,70311.66889190418,dissolved_water,total,topvolon,all,all
2020-01-01,318193.5303918622,gas,total,topvolon,all,all
2040-01-01,360771.1118693606,gas,total,topvolon,all,all
2060-01-01,406020.78346585715,gas,total,topvolon,all,all
2080-01-01,453916.4768556255,gas,total,topvolon,all,all
2100-01-01,504365.5537154748,gas,total,topvolon,all,all
2120-01-01,557233.1819459462,gas,total,topvolon,all,all
2140-01-01,612364.3168982702,gas,total,topvolon,all,all
2160-01-01,669593.9079486975,gas,total,topvolon,all,all
2180-01-01,728757.1043182947,gas,total,topvolon,all,all
2200-01-01,789701.450228694,gas,total,topvolon,all,all
2020-01-01,346524.133236747,total,contained,topvolon,all,all
2040-01-01,392892.64204532345,total,contained,topvolon,all,all
2060-01-01,442171.1525477621,total,contained,topvolon,all,all
2080-01-01,494331.2754051404,total,contained,topvolon,all,all
2100-01-01,549272.1241707456,total,contained,topvolon,all,all
2120-01-01,606846.8618666545,total,contained,topvolon,all,all
2140-01-01,666886.6393259412,total,contained,topvolon,all,all
2160-01-01,729211.7105171119,total,contained,topvolon,all,all
2180-01-01,793642.5470468234,total,contained,topvolon,all,all
2200-01-01,860013.1191205928,total,contained,topvolon,all,all
2020-01-01,28330.602844884786,dissolved_water,contained,topvolon,all,all
2040-01-01,32121.53017596285,dissolved_water,contained,topvolon,all,all
2060-01-01,36150.36908190496,dissolved_water,contained,topvolon,all,all
2080-01-01,40414.79854951491,dissolved_water,contained,topvolon,all,all
2100-01-01,44906.57045527083,dissolved_water,contained,topvolon,all,all
2120-01-01,49613.67992070831,dissolved_water,contained,topvolon,all,all
2140-01-01,54522.32242767105,dissolved_water,contained,topvolon,all,all
2160-01-01,59617.80256841464,dissolved_water,contained,topvolon,all,all
2180-01-01,64885.4427285297,dissolved_water,contained,topvolon,all,all
2200-01-01,70311.66889190378,dissolved_water,contained,topvolon,all,all
2020-01-01,318193.5303918622,gas,contained,topvolon,all,all
2040-01-01,360771.1118693606,gas,contained,topvolon,all,all
2060-01-01,406020.78346585715,gas,contained,topvolon,all,all
2080-01-01,453916.4768556255,gas,contained,topvolon,all,all
2100-01-01,504365.5537154748,gas,contained,topvolon,all,all
2120-01-01,557233.1819459462,gas,contained,topvolon,all,all
2140-01-01,612364.3168982702,gas,contained,topvolon,all,all
2160-01-01,669593.9079486973,gas,contained,topvolon,all,all
2180-01-01,728757.1043182937,gas,contained,topvolon,all,all
2200-01-01,789701.450228689,gas,contained,topvolon,all,all
2020-01-01,0.0,total,hazardous,topvolon,all,all
2040-01-01,0.0,total,hazardous,topvolon,all,all
2060-01-01,0.0,total,hazardous,topvolon,all,all
2080-01-01,0.0,total,hazardous,topvolon,all,all
2100-01-01,0.0,total,hazardous,topvolon,all,all
2120-01-01,0.0,total,hazardous,topvolon,all,all
2140-01-01,0.0,total,hazardous,topvolon,all,all
2160-01-01,0.0,total,hazardous,topvolon,all,all
2180-01-01,0.0,total,hazardous,topvolon,all,all
2200-01-01,0.0,total,hazardous,topvolon,all,all
2020-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2040-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2060-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2080-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2100-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2120-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2140-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2160-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2180-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2200-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2020-01-01,0.0,gas,hazardous,topvolon,all,all
2040-01-01,0.0,gas,hazardous,topvolon,all,all
2060-01-01,0.0,gas,hazardous,topvolon,all,all
2080-01-01,0.0,gas,hazardous,topvolon,all,all
2100-01-01,0.0,gas,hazardous,topvolon,all,all
2120-01-01,0.0,gas,hazardous,topvolon,all,all
2140-01-01,0.0,gas,hazardous,topvolon,all,all
2160-01-01,0.0,gas,hazardous,topvolon,all,all
2180-01-01,0.0,gas,hazardous,topvolon,all,all
2200-01-01,0.0,gas,hazardous,topvolon,all,all
2020-01-01,0.0,total,outside,topvolon,all,all
2040-01-01,0.0,total,outside,topvolon,all,all
2060-01-01,0.0,total,outside,topvolon,all,all
2080-01-01,0.0,total,outside,topvolon,all,all
2100-01-01,0.0,total,outside,topvolon,all,all
2120-01-01,0.0,total,outside,topvolon,all,all
2140-01-01,1.3763995884648968e-11,total,outside,topvolon,all,all
2160-01-01,1.4010122743395043e-10,total,outside,topvolon,all,all
2180-01-01,9.579601068386701e-10,total,outside,topvolon,all,all
2200-01-01,5.378412285247219e-09,total,outside,topvolon,all,all
2020-01-01,0.0,dissolved_water,outside,topvolon,all,all
