date,amount,phase,containment,zone,plume_group,region
2160-01-01,17250491.384022716,total,hazardous,all,all,all
2180-01-01,27101432.680046946,total,hazardous,all,all,all
2200-01-01,40673869.244367436,total,hazardous,all,all,all
2020-01-01,2206.271412555286,dissolved_water,hazardous,all,all,all
2040-01-01,5817.516555020626,dissolved_water,hazardous,all,all,all
2060-01-01,13756.93622529266,dissolved_water,hazardous,all,all,all
2080-01-01,29662.636633555638,dissolved_water,hazardous,all,all,all
2100-01-01,59069.36852973918,dissolved_water,hazardous,all,all,all
2120-01-01,109723.68897337161,dissolved_water,hazardous,all,all,all
2140-01-01,191610.1644198152,dissolved_water,hazardous,all,all,all
2160-01-01,316549.25349991774,dissolved_water,hazardous,all,all,all
2180-01-01,497315.58902680816,dissolved_water,hazardous,all,all,all
2200-01-01,746371.9531017402,dissolved_water,hazardous,all,all,all
2020-01-01,118025.46368806304,gas,hazardous,all,all,all
2040-01-01,311210.6176112123,gas,hazardous,all,all,all
2060-01-01,735933.379582142,gas,hazardous,all,all,all
2080-01-01,1586815.8482057115,gas,hazardous,all,all,all
2100-01-01,3159941.9594568326,gas,hazardous,all,all,all
2120-01-01,5869717.204760491,gas,hazardous,all,all,all
2140-01-01,10250270.376663366,gas,hazardous,all,all,all
2160-01-01,16933942.1305228,gas,hazardous,all,all,all
2180-01-01,26604117.091020137,gas,hazardous,all,all,all
2200-01-01,39927497.2912657,gas,hazardous,all,all,all
2020-01-01,148962642.56646368,total,outside,all,all,all
2040-01-01,227429563.23385438,total,outside,all,all,all
2060-01-01,324013934.30846393,total,outside,all,all,all
2080-01-01,437447749.2700557,total,outside,all,all,all
2100-01-01,566101153.0170988,total,outside,all,all,all
2120-01-01,708116045.6009898,total,outside,all,all,all
2140-01-01,861621136.8848293,total,outside,all,all,all
2160-01-01,1025054035.0049977,total,outside,all,all,all
2180-01-01,1197452995.9776654,total,outside,all,all,all
2200-01-01,1378588912.0720158,total,outside,all,all,all
2020-01-01,1271770.7695927785,dissolved_water,outside,all,all,all
2040-01-01,1941683.2682262403,dissolved_water,outside,all,all,all
2060-01-01,2766273.7683402896,dissolved_water,outside,all,all,all
2080-01-01,3734716.6454675673,dissolved_water,outside,all,all,all
2100-01-01,4833096.987512755,dissolved_water,outside,all,all,all
2120-01-01,6045551.238614447,dissolved_water,outside,all,all,all
2140-01-01,7356103.231483091,dissolved_water,outside,all,all,all
2160-01-01,8751414.022417316,dissolved_water,outside,all,all,all
2180-01-01,10223272.707895318,dissolved_water,outside,all,all,all
2200-01-01,11769723.277268255,dissolved_water,outside,all,all,all
2020-01-01,147690871.7968709,gas,outside,all,all,all
2040-01-01,225487879.96562815,gas,outside,all,all,all
2060-01-01,321247660.54012364,gas,outside,all,all,all
2080-01-01,433713032.62458813,gas,outside,all,all,all
2100-01-01,561268056.029586,gas,outside,all,all,all
2120-01-01,702070494.3623754,gas,outside,all,all,all
2140-01-01,854265033.6533462,gas,outside,all,all,all
2160-01-01,1016302620.9825804,gas,outside,all,all,all
2180-01-01,1187229723.26977,gas,outside,all,all,all
2200-01-01,1366819188.7947474,gas,outside,all,all,all
2020-01-01,136135872.18574765,total,total,toptherys,all,all
2040-01-01,154564190.91074088,total,total,toptherys,all,all
2060-01-01,174096180.88121584,total,total,toptherys,all,all
2080-01-01,194691149.90340942,total,total,toptherys,all,all
2100-01-01,216305439.51565385,total,total,toptherys,all,all
2120-01-01,238899036.4220305,total,total,toptherys,all,all
2140-01-01,262437257.64925525,total,total,toptherys,all,all
2160-01-01,286887997.7460055,total,total,toptherys,all,all
2180-01-01,312217792.8714609,total,total,toptherys,all,all
2200-01-01,338389334.1761515,total,total,toptherys,all,all
2020-01-01,4011050.92908456,dissolved_water,total,toptherys,all,all
2040-01-01,4554015.276075305,dissolved_water,total,toptherys,all,all
2060-01-01,5129497.735327813,dissolved_water,total,toptherys,all,all
2080-01-01,5736299.368905959,dissolved_water,total,toptherys,all,all
2100-01-01,6373133.841983994,dissolved_water,total,toptherys,all,all
2120-01-01,7038822.219383628,dissolved_water,total,toptherys,all,all
2140-01-01,7732342.616320302,dissolved_water,total,toptherys,all,all
2160-01-01,8452749.090964492,dissolved_water,total,toptherys,all,all
2180-01-01,9199055.678199576,dissolved_water,total,toptherys,all,all
2200-01-01,9970163.124438027,dissolved_water,total,toptherys,all,all
2020-01-01,132124821.25666311,gas,total,toptherys,all,all
2040-01-01,150010175.63466558,gas,total,toptherys,all,all
2060-01-01,168966683.145888,gas,total,toptherys,all,all
2080-01-01,188954850.53450346,gas,total,toptherys,all,all
2100-01-01,209932305.67366987,gas,total,toptherys,all,all
2120-01-01,231860214.20264688,gas,total,toptherys,all,all
2140-01-01,254704915.03293493,gas,total,toptherys,all,all
2160-01-01,278435248.655041,gas,total,toptherys,all,all
2180-01-01,303018737.1932613,gas,total,toptherys,all,all
2200-01-01,328419171.05171347,gas,total,toptherys,all,all
2020-01-01,136135872.18574765,total,contained,toptherys,all,all
2040-01-01,154564190.91074073,total,contained,toptherys,all,all
2060-01-01,174096180.881214,total,contained,toptherys,all,all
2080-01-01,194691149.90339357,total,contained,toptherys,all,all
2100-01-01,216305439.51554444,total,contained,toptherys,all,all
2120-01-01,238899036.42140517,total,contained,toptherys,all,all
2140-01-01,262437257.64621568,total,contained,toptherys,all,all
2160-01-01,286887997.7331622,total,contained,toptherys,all,all
2180-01-01,312217792.8234229,total,contained,toptherys,all,all
2200-01-01,338389334.0146764,total,contained,toptherys,all,all
2020-01-01,4011050.92908456,dissolved_water,contained,toptherys,all,all
2040-01-01,4554015.2760753045,dissolved_water,contained,toptherys,all,all
2060-01-01,5129497.735327797,dissolved_water,contained,toptherys,all,all
2080-01-01,5736299.368905824,dissolved_water,contained,toptherys,all,all
2100-01-01,6373133.841983059,dissolved_water,contained,toptherys,all,all
2120-01-01,7038822.219378289,dissolved_water,contained,toptherys,all,all
2140-01-01,7732342.616294351,dissolved_water,contained,toptherys,all,all
2160-01-01,8452749.090854842,dissolved_water,contained,toptherys,all,all
2180-01-01,9199055.677789452,dissolved_water,contained,toptherys,all,all
2200-01-01,9970163.123059431,dissolved_water,contained,toptherys,all,all
2020-01-01,132124821.2566631,gas,contained,toptherys,all,all
2040-01-01,150010175.63466543,gas,contained,toptherys,all,all
2060-01-01,168966683.14588618,gas,contained,toptherys,all,all
2080-01-01,188954850.53448775,gas,contained,toptherys,all,all
2100-01-01,209932305.6735614,gas,contained,toptherys,all,all
2120-01-01,231860214.20202687,gas,contained,toptherys,all,all
2140-01-01,254704915.02992132,gas,contained,toptherys,all,all
2160-01-01,278435248.6423074,gas,contained,toptherys,all,all
2180-01-01,303018737.14563346,gas,contained,toptherys,all,all
2200-01-01,328419170.89161694,gas,contained,toptherys,all,all
2020-01-01,0.0,total,hazardous,toptherys,all,all
2040-01-01,0.0,total,hazardous,toptherys,all,all
2060-01-01,0.0,total,hazardous,toptherys,all,all
2080-01-01,0.0,total,hazardous,toptherys,all,all
2100-01-01,0.0,total,hazardous,toptherys,all,all
2120-01-01,0.0,total,hazardous,toptherys,all,all
2140-01-01,0.0,total,hazardous,toptherys,all,all
2160-01-01,0.0,total,hazardous,toptherys,all,all
2180-01-01,0.0,total,hazardous,toptherys,all,all
2200-01-01,0.0,total,hazardous,toptherys,all,all
2020-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2040-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2060-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2080-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2100-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2120-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2140-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2160-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2180-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2200-01-01,0.0,dissolved_water,hazardous,toptherys,all,all
2020-01-01,0.0,gas,hazardous,toptherys,all,all
2040-01-01,0.0,gas,hazardous,toptherys,all,all
2060-01-01,0.0,gas,hazardous,toptherys,all,all
2080-01-01,0.0,gas,hazardous,toptherys,all,all
2100-01-01,0.0,gas,hazardous,toptherys,all,all
2120-01-01,0.0,gas,hazardous,toptherys,all,all
2140-01-01,0.0,gas,hazardous,toptherys,all,all
2160-01-01,0.0,gas,hazardous,toptherys,all,all
2180-01-01,0.0,gas,hazardous,toptherys,all,all
2200-01-01,0.0,gas,hazardous,toptherys,all,all
2020-01-01,9.389110186215046e-09,total,outside,toptherys,all,all
2040-01-01,1.6129723457562048e-07,total,outside,toptherys,all,all
2060-01-01,1.8369924171480532e-06,total,outside,toptherys,all,all
2080-01-01,1.584842817709885e-05,total,outside,toptherys,all,all
2100-01-01,0.00010941474508202885,total,outside,toptherys,all,all
2120-01-01,0.0006253503641207205,total,outside,toptherys,all,all
2140-01-01,0.0030395635674166804,total,outside,toptherys,all,all
2160-01-01,0.012843234055133764,total,outside,toptherys,all,all
2180-01-01,0.048037969278443976,total,outside,toptherys,all,all
2200-01-01,0.16147514015175435,total,outside,toptherys,all,all
2020-01-01,8.015966742793515e-11,dissolved_water,outside,toptherys,all,all
2040-01-01,1.3770775317569849e-09,dissolved_water,outside,toptherys,all,all
2060-01-01,1.568334999864214e-08,dissolved_water,outside,toptherys,all,all
2080-01-01,1.3530619054795523e-07,dissolved_water,outside,toptherys,all,all
2100-01-01,9.341300084394232e-07,dissolved_water,outside,toptherys,all,all
2120-01-01,5.338938005802949e-06,dissolved_water,outside,toptherys,all,all
2140-01-01,2.595031902468385e-05,dissolved_water,outside,toptherys,all,all
2160-01-01,0.000109649301173413,dissolved_water,outside,toptherys,all,all
2180-01-01,0.00041012487497771484,dissolved_water,outside,toptherys,all,all
2200-01-01,0.0013785964032510486,dissolved_water,outside,toptherys,all,all
2020-01-01,9.308950518787111e-09,gas,outside,toptherys,all,all
2040-01-01,1.599201570438635e-07,gas,outside,toptherys,all,all
2060-01-01,1.821309067149411e-06,gas,outside,toptherys,all,all
2080-01-01,1.5713121986550896e-05,gas,outside,toptherys,all,all
2100-01-01,0.00010848061507358942,gas,outside,toptherys,all,all
2120-01-01,0.0006200114261149176,gas,outside,toptherys,all,all
2140-01-01,0.0030136132483919967,gas,outside,toptherys,all,all
2160-01-01,0.012733584753960352,gas,outside,toptherys,all,all
2180-01-01,0.04762784440346626,gas,outside,toptherys,all,all
2200-01-01,0.1600965437485033,gas,outside,toptherys,all,all
2020-01-01,2677838659.123073,total,total,topvolantis,all,all
2040-01-01,2943625029.1700983,total,total,topvolantis,all,all
2060-01-01,3221166378.488653,total,total,topvolantis,all,all
2080-01-01,3510324849.7038345,total,total,topvolantis,all,all
2100-01-01,3809899574.9594474,total,total,topvolantis,all,all
2120-01-01,4118093509.3197184,total,total,topvolantis,all,all
2140-01-01,4433181504.917923,total,total,topvolantis,all,all
2160-01-01,4754079721.231915,total,total,topvolantis,all,all
2180-01-01,5080632228.999945,total,total,topvolantis,all,all
2200-01-01,5413599084.672798,total,total,topvolantis,all,all
2020-01-01,75780189.67463739,dissolved_water,total,topvolantis,all,all
2040-01-01,81967017.73005277,dissolved_water,total,topvolantis,all,all
2060-01-01,88118441.29659094,dissolved_water,total,topvolantis,all,all
2080-01-01,94254729.64560297,dissolved_water,total,topvolantis,all,all
2100-01-01,100371255.35018094,dissolved_water,total,topvolantis,all,all
2120-01-01,106449262.19810231,dissolved_water,total,topvolantis,all,all
2140-01-01,112471032.93333599,dissolved_water,total,topvolantis,all,all
2160-01-01,118430169.61332566,dissolved_water,total,topvolantis,all,all
2180-01-01,124334466.81128788,dissolved_water,total,topvolantis,all,all
2200-01-01,130203564.9937677,dissolved_water,total,topvolantis,all,all
2020-01-01,2602058469.448436,gas,total,topvolantis,all,all
2040-01-01,2861658011.440046,gas,total,topvolantis,all,all
2060-01-01,3133047937.1920624,gas,total,topvolantis,all,all
2080-01-01,3416070120.058232,gas,total,topvolantis,all,all
2100-01-01,3709528319.6092668,gas,total,topvolantis,all,all
2120-01-01,4011644247.1216164,gas,total,topvolantis,all,all
2140-01-01,4320710471.984587,gas,total,topvolantis,all,all
2160-01-01,4635649551.618589,gas,total,topvolantis,all,all
2180-01-01,4956297762.188658,gas,total,topvolantis,all,all
2200-01-01,5283395519.67903,gas,total,topvolantis,all,all
2020-01-01,2528755784.8215094,total,contained,topvolantis,all,all
2040-01-01,2715878437.8020782,total,contained,topvolantis,all,all
2060-01-01,2896402753.8643856,total,contained,topvolantis,all,all
2080-01-01,3071260621.9489717,total,contained,topvolantis,all,all
2100-01-01,3240579410.614581,total,contained,topvolantis,all,all
2120-01-01,3403998022.8262453,total,contained,topvolantis,all,all
2140-01-01,3561118487.49809,total,contained,topvolantis,all,all
2160-01-01,3711775194.8685813,total,contained,topvolantis,all,all
2180-01-01,3856077800.4383082,total,contained,topvolantis,all,all
2200-01-01,3994336303.679365,total,contained,topvolantis,all,all
2020-01-01,74506212.63363206,dissolved_water,contained,topvolantis,all,all
2040-01-01,80019516.9452715,dissolved_water,contained,topvolantis,all,all
2060-01-01,85338410.59202538,dissolved_water,contained,topvolantis,all,all
2080-01-01,90490350.36350212,dissolved_water,contained,topvolantis,all,all
2100-01-01,95479088.99414031,dissolved_water,contained,topvolantis,all,all
2120-01-01,100293987.27052517,dissolved_water,contained,topvolantis,all,all
2140-01-01,104923319.53748499,dissolved_water,contained,topvolantis,all,all
2160-01-01,109362206.33762771,dissolved_water,contained,topvolantis,all,all
2180-01-01,113613878.515186,dissolved_water,contained,topvolantis,all,all
2200-01-01,117687469.7661549,dissolved_water,contained,topvolantis,all,all
2020-01-01,2454249572.187877,gas,contained,topvolantis,all,all
2040-01-01,2635858920.8568068,gas,contained,topvolantis,all,all
2060-01-01,2811064343.2723603,gas,contained,topvolantis,all,all
2080-01-01,2980770271.5854697,gas,contained,topvolantis,all,all
2100-01-01,3145100321.620441,gas,contained,topvolantis,all,all
2120-01-01,3303704035.5557203,gas,contained,topvolantis,all,all
2140-01-01,3456195167.9606047,gas,contained,topvolantis,all,all
2160-01-01,3602412988.5309534,gas,contained,topvolantis,all,all
2180-01-01,3742463921.9231224,gas,contained,topvolantis,all,all
2200-01-01,3876648833.9132104,gas,contained,topvolantis,all,all
2020-01-01,120231.73510061833,total,hazardous,topvolantis,all,all
2040-01-01,317028.13416623295,total,hazardous,topvolantis,all,all
2060-01-01,749690.3158074346,total,hazardous,topvolantis,all,all
2080-01-01,1616478.484839267,total,hazardous,topvolantis,all,all
2100-01-01,3219011.327986572,total,hazardous,topvolantis,all,all
2120-01-01,5979440.893733863,total,hazardous,topvolantis,all,all
2140-01-01,10441880.541083181,total,hazardous,topvolantis,all,all
2160-01-01,17250491.384022716,total,hazardous,topvolantis,all,all
2180-01-01,27101432.680046946,total,hazardous,topvolantis,all,all
2200-01-01,40673869.244367436,total,hazardous,topvolantis,all,all
2020-01-01,2206.271412555286,dissolved_water,hazardous,topvolantis,all,all
2040-01-01,5817.516555020626,dissolved_water,hazardous,topvolantis,all,all
2060-01-01,13756.93622529266,dissolved_water,hazardous,topvolantis,all,all
2080-01-01,29662.636633555638,dissolved_water,hazardous,topvolantis,all,all
2100-01-01,59069.36852973918,dissolved_water,hazardous,topvolantis,all,all
2120-01-01,109723.68897337161,dissolved_water,hazardous,topvolantis,all,all
2140-01-01,191610.1644198152,dissolved_water,hazardous,topvolantis,all,all
2160-01-01,316549.25349991774,dissolved_water,hazardous,topvolantis,all,all
2180-01-01,497315.58902680816,dissolved_water,hazardous,topvolantis,all,all
2200-01-01,746371.9531017402,dissolved_water,hazardous,topvolantis,all,all
2020-01-01,118025.46368806304,gas,hazardous,topvolantis,all,all
2040-01-01,311210.6176112123,gas,hazardous,topvolantis,all,all
2060-01-01,735933.379582142,gas,hazardous,topvolantis,all,all
2080-01-01,1586815.8482057115,gas,hazardous,topvolantis,all,all
2100-01-01,3159941.9594568326,gas,hazardous,topvolantis,all,all
2120-01-01,5869717.204760491,gas,hazardous,topvolantis,all,all
2140-01-01,10250270.376663366,gas,hazardous,topvolantis,all,all
2160-01-01,16933942.1305228,gas,hazardous,topvolantis,all,all
2180-01-01,26604117.091020137,gas,hazardous,topvolantis,all,all
2200-01-01,39927497.2912657,gas,hazardous,topvolantis,all,all
2020-01-01,148962642.56646365,total,outside,topvolantis,all,all
2040-01-01,227429563.23385406,total,outside,topvolantis,all,all
2060-01-01,324013934.30846024,total,outside,topvolantis,all,all
2080-01-01,437447749.270024,total,outside,topvolantis,all,all
2100-01-01,566101153.0168799,total,outside,topvolantis,all,all
2120-01-01,708116045.5997391,total,outside,topvolantis,all,all
2140-01-01,861621136.8787502,total,outside,topvolantis,all,all
2160-01-01,1025054034.9793112,total,outside,topvolantis,all,all
2180-01-01,1197452995.8815894,total,outside,topvolantis,all,all
2200-01-01,1378588911.7490654,total,outside,topvolantis,all,all
2020-01-01,1271770.7695927783,dissolved_water,outside,topvolantis,all,all
2040-01-01,1941683.2682262375,dissolved_water,outside,topvolantis,all,all
2060-01-01,2766273.7683402584,dissolved_water,outside,topvolantis,all,all
2080-01-01,3734716.6454672967,dissolved_water,outside,topvolantis,all,all
2100-01-01,4833096.987510887,dissolved_water,outside,topvolantis,all,all
2120-01-01,6045551.23860377,dissolved_water,outside,topvolantis,all,all
2140-01-01,7356103.23143119,dissolved_water,outside,topvolantis,all,all
2160-01-01,8751414.022198018,dissolved_water,outside,topvolantis,all,all
2180-01-01,10223272.707075069,dissolved_water,outside,topvolantis,all,all
2200-01-01,11769723.274511062,dissolved_water,outside,topvolantis,all,all
2020-01-01,147690871.79687086,gas,outside,topvolantis,all,all
2040-01-01,225487879.96562782,gas,outside,topvolantis,all,all
2060-01-01,321247660.54012,gas,outside,topvolantis,all,all
2080-01-01,433713032.6245567,gas,outside,topvolantis,all,all
2100-01-01,561268056.029369,gas,outside,topvolantis,all,all
2120-01-01,702070494.3611354,gas,outside,topvolantis,all,all
2140-01-01,854265033.647319,gas,outside,topvolantis,all,all
2160-01-01,1016302620.9571133,gas,outside,topvolantis,all,all
2180-01-01,1187229723.1745143,gas,outside,topvolantis,all,all
2200-01-01,1366819188.4745543,gas,outside,topvolantis,all,all
2020-01-01,136135872.18574765,total,total,topvolon,all,all
2040-01-01,154564190.91074088,total,total,topvolon,all,all
2060-01-01,174096180.88121584,total,total,topvolon,all,all
2080-01-01,194691149.90340942,total,total,topvolon,all,all
2100-01-01,216305439.51565385,total,total,topvolon,all,all
2120-01-01,238899036.4220305,total,total,topvolon,all,all
2140-01-01,262437257.64925525,total,total,topvolon,all,all
2160-01-01,286887997.7460055,total,total,topvolon,all,all
2180-01-01,312217792.8714609,total,total,topvolon,all,all
2200-01-01,338389334.1761515,total,total,topvolon,all,all
2020-01-01,4011050.92908456,dissolved_water,total,topvolon,all,all
2040-01-01,4554015.276075305,dissolved_water,total,topvolon,all,all
2060-01-01,5129497.735327813,dissolved_water,total,topvolon,all,all
2080-01-01,5736299.368905959,dissolved_water,total,topvolon,all,all
2100-01-01,6373133.841983994,dissolved_water,total,topvolon,all,all
2120-01-01,7038822.219383628,dissolved_water,total,topvolon,all,all
2140-01-01,7732342.616320302,dissolved_water,total,topvolon,all,all
2160-01-01,8452749.090964492,dissolved_water,total,topvolon,all,all
2180-01-01,9199055.678199576,dissolved_water,total,topvolon,all,all
2200-01-01,9970163.124438027,dissolved_water,total,topvolon,all,all
2020-01-01,132124821.25666311,gas,total,topvolon,all,all
2040-01-01,150010175.63466558,gas,total,topvolon,all,all
2060-01-01,168966683.145888,gas,total,topvolon,all,all
2080-01-01,188954850.53450346,gas,total,topvolon,all,all
2100-01-01,209932305.67366987,gas,total,topvolon,all,all
2120-01-01,231860214.20264688,gas,total,topvolon,all,all
2140-01-01,254704915.03293493,gas,total,topvolon,all,all
2160-01-01,278435248.655041,gas,total,topvolon,all,all
2180-01-01,303018737.1932613,gas,total,topvolon,all,all
2200-01-01,328419171.05171347,gas,total,topvolon,all,all
2020-01-01,136135872.18574765,total,contained,topvolon,all,all
2040-01-01,154564190.91074073,total,contained,topvolon,all,all
2060-01-01,174096180.881214,total,contained,topvolon,all,all
2080-01-01,194691149.90339357,total,contained,topvolon,all,all
2100-01-01,216305439.51554444,total,contained,topvolon,all,all
2120-01-01,238899036.42140517,total,contained,topvolon,all,all
2140-01-01,262437257.64621568,total,contained,topvolon,all,all
2160-01-01,286887997.7331622,total,contained,topvolon,all,all
2180-01-01,312217792.8234229,total,contained,topvolon,all,all
2200-01-01,338389334.0146764,total,contained,topvolon,all,all
2020-01-01,4011050.92908456,dissolved_water,contained,topvolon,all,all
2040-01-01,4554015.2760753045,dissolved_water,contained,topvolon,all,all
2060-01-01,5129497.735327797,dissolved_water,contained,topvolon,all,all
2080-01-01,5736299.368905824,dissolved_water,contained,topvolon,all,all
2100-01-01,6373133.841983059,dissolved_water,contained,topvolon,all,all
2120-01-01,7038822.219378289,dissolved_water,contained,topvolon,all,all
2140-01-01,7732342.616294351,dissolved_water,contained,topvolon,all,all
2160-01-01,8452749.090854842,dissolved_water,contained,topvolon,all,all
2180-01-01,9199055.677789452,dissolved_water,contained,topvolon,all,all
2200-01-01,9970163.123059431,dissolved_water,contained,topvolon,all,all
2020-01-01,132124821.2566631,gas,contained,topvolon,all,all
2040-01-01,150010175.63466543,gas,contained,topvolon,all,all
2060-01-01,168966683.14588618,gas,contained,topvolon,all,all
2080-01-01,188954850.53448775,gas,contained,topvolon,all,all
2100-01-01,209932305.6735614,gas,contained,topvolon,all,all
2120-01-01,231860214.20202687,gas,contained,topvolon,all,all
2140-01-01,254704915.02992132,gas,contained,topvolon,all,all
2160-01-01,278435248.6423074,gas,contained,topvolon,all,all
2180-01-01,303018737.14563346,gas,contained,topvolon,all,all
2200-01-01,328419170.89161694,gas,contained,topvolon,all,all
2020-01-01,0.0,total,hazardous,topvolon,all,all
2040-01-01,0.0,total,hazardous,topvolon,all,all
2060-01-01,0.0,total,hazardous,topvolon,all,all
2080-01-01,0.0,total,hazardous,topvolon,all,all
2100-01-01,0.0,total,hazardous,topvolon,all,all
2120-01-01,0.0,total,hazardous,topvolon,all,all
2140-01-01,0.0,total,hazardous,topvolon,all,all
2160-01-01,0.0,total,hazardous,topvolon,all,all
2180-01-01,0.0,total,hazardous,topvolon,all,all
2200-01-01,0.0,total,hazardous,topvolon,all,all
2020-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2040-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2060-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2080-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2100-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2120-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2140-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2160-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2180-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2200-01-01,0.0,dissolved_water,hazardous,topvolon,all,all
2020-01-01,0.0,gas,hazardous,topvolon,all,all
2040-01-01,0.0,gas,hazardous,topvolon,all,all
2060-01-01,0.0,gas,hazardous,topvolon,all,all
2080-01-01,0.0,gas,hazardous,topvolon,all,all
2100-01-01,0.0,gas,hazardous,topvolon,all,all
2120-01-01,0.0,gas,hazardous,topvolon,all,all
2140-01-01,0.0,gas,hazardous,topvolon,all,all
2160-01-01,0.0,gas,hazardous,topvolon,all,all
2180-01-01,0.0,gas,hazardous,topvolon,all,all
2200-01-01,0.0,gas,hazardous,topvolon,all,all
2020-01-01,9.389110186215046e-09,total,outside,topvolon,all,all
2040-01-01,1.6129723457562048e-07,total,outside,topvolon,all,all
2060-01-01,1.8369924171480532e-06,total,outside,topvolon,all,all
2080-01-01,1.584842817709885e-05,total,outside,topvolon,all,all
2100-01-01,0.00010941474508202885,total,outside,topvolon,all,all
2120-01-01,0.0006253503641207205,total,outside,topvolon,all,all
2140-01-01,0.0030395635674166804,total,outside,topvolon,all,all
